"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
30.0735	0.1025	9.9911	0.0978	0.1012
31.9661	15.3552	10.7882	0.1039	0.0947
26.1259	17.536	11.4613	0.098	0.0961
19.7709	13.1939	0.0968	0.0944	0.1022
0.102	0.0964	10.1914	21.2758	0.1002
0.1001	0.0943	0.0998	17.1173	0.101
0.0992	0.0949	9.1685	22.0937	0.1061
0.0973	0.0976	0.0974	0.0975	11.484
0.0991	0.1053	0.1014	15.0505	0.1023
0.096	16.6759	14.9127	35.1456	38.5382
31.0937	20.6936	0.0958	28.8152	24.773
30.4306	0.0982	10.0527	0.0993	0.1
27.7574	0.1028	10.738	0.0944	0.1006
34.8507	0.1014	17.367	35.8925	37.177
29.3684	0.0962	13.0889	0.0992	30.4175
0.1005	11.2215	0.0977	0.0924	0.1007
32.7646	15.3576	0.0939	29.5034	26.8851
0.1003	19.5494	0.0952	20.4154	0.0991
20.2373	14.1824	0.0955	0.0966	0.104
0.0993	17.9107	0.1025	0.099	16.998
0.0991	17.3996	17.9634	0.0989	30.1372
0.099	16.271	0.0964	0.094	15.8332
31.7109	0.106	16.8297	31.5346	36.8563
26.5244	0.0956	15.1859	0.0971	27.1191
31.1705	0.1066	14.7553	0.1011	23.1096
0.0934	0.1081	7.623	0.0996	0.1017
0.1012	0.1012	0.0935	0.0988	12.6703
24.4961	17.4831	0.0979	0.0911	0.0999
30.9026	18.7456	15.5176	25.4792	0.0994
0.1021	13.095	8.9564	23.1509	0.0975
0.0974	0.1018	13.7646	0.104	24.7473
25.6294	15.3972	0.0955	0.104	23.6896
30.157	0.0964	10.9544	0.0972	0.0979
0.1002	14.6966	0.0938	16.875	0.1064
0.0981	0.0982	0.0966	0.0977	11.6945
0.0991	15.2364	0.0968	0.094	0.1008
0.1012	0.0989	15.0108	33.307	37.7488
0.0983	19.8678	9.1851	0.0934	0.098
0.0978	0.0955	0.0977	0.0938	11.9807
0.0986	0.0993	0.0961	0.0944	13.5095
0.0982	0.0978	0.1059	29.8063	24.8362
0.1015	0.0973	0.0995	0.1059	15.956
25.4928	0.0992	0.1043	22.0936	0.0974
0.0988	14.3898	10.7575	23.6701	0.1013
26.1348	18.843	0.0946	0.0931	21.819
0.0956	18.3084	15.6031	0.1005	26.2562
0.0955	14.3917	8.6532	0.0988	0.0956
0.1016	0.1001	14.0502	0.0991	26.703
0.0961	16.6145	13.61	0.1008	24.8202
25.3821	0.0972	15.1049	0.0974	25.7736
26.95	16.3507	11.5783	0.0923	0.0971
0.1057	0.1012	0.1013	28.3061	23.6581
24.2953	0.1006	0.1073	0.1026	19.2813
0.0955	0.098	0.1029	15.7682	0.1073
25.3916	0.0946	10.0312	0.09	0.1006
25.5387	15.5094	0.1006	0.1023	19.1329
0.1008	0.0978	7.0713	0.0958	0.1031
33.2982	18.7	12.7335	25.1613	0.1016
33.5886	0.1031	19.8092	32.0689	49.0594
24.1234	11.7572	0.0976	0.1009	0.0987
29.7836	17.1266	0.0939	0.0984	23.7794
0.0931	0.1055	0.0959	0.1034	13.9436
0.0987	0.0988	0.1025	14.5401	0.1015
0.1011	0.0999	0.0947	17.3318	0.1047
0.0936	0.1028	6.606	0.0992	0.1006
32.442	14.8053	12.3298	25.4095	0.0965
0.0973	15.0382	11.0105	20.2345	0.099
37.6706	0.1002	12.4465	26.8364	0.0975
0.1066	0.0916	8.8418	19.1727	0.1001
0.0971	0.1043	0.0971	16.7011	0.0951
28.955	0.1025	0.0936	0.0918	20.4542
29.2714	18.8492	0.0894	0.0998	26.8292
25.7796	17.8142	0.1033	0.0953	19.8423
27.1124	17.3467	0.0974	24.2737	22.4835
29.1644	0.0995	0.1059	31.1008	22.318
0.0973	18.9925	9.2728	21.1889	0.1019
29.9548	18.6784	0.1014	0.1001	21.1587
24.9704	20.8184	13.622	0.0943	0.0984
0.0986	15.5962	9.3161	0.0986	0.0988
27.9985	0.1019	9.3054	0.0939	0.0991
0.1025	0.1006	18.051	31.7906	44.8962
33.7081	0.0988	0.0964	34.9535	30.0311
0.1006	0.0982	15.3319	28.8037	36.404
0.0974	16.1378	14.0484	24.8978	26.6505
30.5076	17.5199	15.9441	0.0936	30.4988
27.4744	0.0962	9.3658	0.0964	0.1015
0.1007	16.0408	11.2199	21.3754	0.1006
0.0982	15.6874	16.0055	0.0975	29.7724
28.1544	17.1864	0.095	0.0972	20.6303
0.1028	17.4265	0.1084	0.1026	13.0966
0.0952	17.2069	0.1008	29.3173	24.2366
0.1022	0.0955	7.5699	0.0993	0.0988
0.0998	15.7625	0.1021	19.8188	0.0969
0.0992	0.0994	8.025	19.2244	0.0954
38.1623	21.126	10.9113	28.9659	0.0963
32.5459	15.8842	13.4271	0.0936	0.0977
28.2379	0.1012	10.263	0.094	0.0984
0.1002	0.0981	14.8595	26.1247	36.754
0.0965	0.1044	9.342	20.8172	0.101
0.0985	15.6701	15.2741	0.101	27.0259
21.0428	0.0974	15.9394	0.1016	28.285
26.292	0.0966	0.0947	0.1005	16.9728
26.3775	0.1089	16.2157	0.1034	28.2627
32.0497	0.1024	10.2363	23.4293	0.0988
27.4149	0.0989	11.2532	0.0998	0.0975
0.1022	18.6494	15.7943	0.1027	31.2427
0.1059	17.2489	0.0993	31.558	24.9216
31.1603	0.0981	0.0974	25.3008	0.1004
0.0952	18.5274	14.3949	33.027	39.61
0.1026	16.6437	0.0997	16.4677	0.0998
24.9787	0.0935	15.3175	0.0992	27.7782
18.7918	13.2951	0.0928	0.0907	0.0975
31.3831	16.2186	0.1069	0.1013	22.7624
29.533	22.1689	15.2713	0.0973	27.9909
0.0993	16.8198	11.2962	23.8168	0.0955
31.908	17.2767	12.2008	0.0997	0.1006
28.7117	0.0963	0.1002	24.5424	0.1001
0.0958	18.2297	0.0981	0.0941	14.264
0.098	0.0983	0.0994	0.0986	11.6924
29.9504	21.8545	0.0975	31.124	20.924
0.1022	0.1007	0.103	0.1057	13.9745
32.6559	16.8494	11.4168	22.8315	0.0988
23.5909	0.0984	0.1155	0.1154	15.4004
0.0998	0.0955	0.0955	14.6596	0.1002
31.6421	16.0396	0.1167	0.1204	21.1987
0.1044	0.0982	0.097	17.2293	0.0975
22.5803	14.2041	0.1127	0.1132	17.8281
21.0963	13.4019	0.0931	0.0967	0.1024
26.8583	0.0966	14.4643	0.1032	24.972
0.101	15.8821	0.1041	28.1264	28.589
0.1077	18.7686	0.0974	17.0382	0.1034
30.1913	19.3272	0.1014	26.4934	32.17
19.3469	12.2449	0.0943	0.0942	0.0967
25.4363	0.0999	0.0924	0.0991	17.8646
0.108	0.1	0.0958	30.4808	24.779
24.5278	0.0968	8.9211	0.094	0.1005
26.3494	0.1013	0.09	31.9712	22.1361
17.3238	0.0986	0.098	0.0922	0.099
28.803	0.0985	0.1037	21.4453	0.1004
32.6388	18.0662	0.1043	30.4781	23.106
0.1004	0.0945	0.0974	33.2487	27.9931
0.0989	19.2904	10.8853	21.8177	0.098
0.107	15.324	8.3404	0.099	0.0941
0.1016	0.1021	14.7468	33.7393	39.9731
30.2348	20.3828	0.1014	30.5789	25.7165
0.093	0.0997	7.892	0.0995	0.1004
0.0978	18.5503	15.2894	28.6874	39.3373
31.9806	15.9932	16.8032	0.1044	31.2927
34.1392	0.0974	14.4745	30.6174	33.8456
28.5847	0.0951	9.3412	22.3323	0.0949
0.104	0.0968	10.6316	21.0864	0.0986
0.1002	0.1002	6.5153	0.0951	0.0965
24.6768	19.7778	0.0951	0.0948	22.6151
27.4441	0.1031	0.1007	0.0984	17.2869
0.1055	13.4404	0.1016	0.092	0.1036
29.472	17.2237	0.1044	26.6831	0.0991
0.097	0.0975	16.5062	0.0984	28.4012
0.099	0.1014	0.0881	0.0975	13.7375
0.1022	13.5267	0.098	0.0973	0.0945
34.3603	0.0963	14.091	0.0961	25.4955
37.9562	18.7758	10.4205	24.9299	0.097
0.0991	0.0971	9.4775	22.6423	0.0971
0.1	0.1008	15.2362	29.9079	32.8658
27.443	0.0962	0.0932	0.0929	17.3866
0.1002	14.8454	18.4845	33.1013	43.4801
0.0938	15.9741	14.6495	0.1004	28.3974
0.0957	18.509	0.0931	33.3866	28.8512
43.3984	18.9471	11.8041	30.0157	0.0954
28.685	0.1004	15.1453	0.1019	23.1755
0.0932	0.097	6.4005	0.1062	0.0979
0.094	15.7956	0.0995	30.4082	23.2402
24.9051	0.0978	17.0855	0.0986	29.6756
28.4558	15.3721	11.5834	0.0991	0.1024
0.0997	0.0959	0.0985	17.1041	0.1003
26.8533	0.1067	10.5133	0.0993	0.0984
26.3354	20.2559	0.0981	25.8236	0.1
0.0975	12.983	0.0961	0.0984	0.0957
27.0901	0.1007	19.6492	41.5701	53.6024
33.9829	16.5921	15.0168	0.092	25.9882
27.6219	0.0975	8.8399	0.1026	0.0987
36.0574	0.0961	10.8112	24.9558	0.102
30.7692	0.1031	13.8104	33.5859	32.473
0.0997	16.6821	0.0957	0.0969	15.5541
37.2112	15.2428	0.098	26.5079	0.1006
21.1981	13.6214	0.0919	0.0999	0.0974
0.0995	15.49	12.3448	0.1017	23.8954
0.1028	0.1037	9.4605	18.9129	0.099
0.0951	0.102	10.6092	21.5381	0.0965
0.0975	18.685	12.6769	0.1025	23.9263
21.4793	14.8741	0.0941	0.0946	0.0918
28.9927	0.1001	0.1018	0.1027	17.9657
0.1016	12.6775	0.0947	0.0948	0.1019
27.0839	0.0945	11.16	25.1725	0.1048
17.9098	13.125	0.1024	0.0965	0.1007
0.1014	14.4483	0.0971	0.0962	14.4572
21.6547	12.6548	0.1019	0.1039	0.0963
32.3852	16.2575	13.1372	0.0934	0.0951
0.0978	15.9341	9.9467	18.9545	0.1005
27.5968	0.0976	0.0944	23.8086	0.0959
0.1004	18.2817	15.324	33.3592	36.135
29.9733	0.0953	13.2743	0.1007	24.9371
0.0997	17.0755	0.0919	0.0993	14.303
0.0994	18.9355	9.318	0.0976	0.1044
28.7402	17.9972	0.0986	34.7981	29.22
0.0968	0.0971	14.5883	27.5758	36.5092
23.9328	15.8048	10.1072	0.1001	0.0954
0.1003	21.0855	0.0941	0.0941	16.1816
0.1006	12.3588	0.0978	0.0949	0.0977
22.4577	11.9944	0.0978	0.0885	0.0945
0.1031	0.0962	10.5774	20.3803	0.0966
0.0958	17.1112	13.785	33.2398	38.7092
0.0973	13.7592	0.0982	28.0949	27.7697
0.0935	18.2182	9.8121	0.102	0.1006
0.0989	0.0976	6.8079	0.1	0.0942
26.9204	0.0992	9.3149	0.0974	0.0954
26.3253	0.0992	10.0034	24.456	0.0984
0.0986	16.008	12.496	0.0977	28.6407
28.9911	0.0992	15.5516	0.098	28.0589
31.8565	0.1011	14.9522	29.1106	29.8996
29.2199	16.1405	16.3174	0.0973	26.7976
29.8379	0.1024	10.0665	0.1	0.1025
26.1457	0.0966	0.0955	0.0955	0.0986
26.8911	0.0956	0.098	0.1008	17.6336
0.0937	0.1022	7.4429	19.7029	0.1032
0.0888	17.3855	17.5054	33.0418	38.2112
21.3582	0.1008	0.0956	0.0941	0.0992
0.1017	18.559	0.09	25.7391	25.7536
0.0987	16.3094	10.1643	23.289	0.0921
0.1019	18.2679	10.9215	21.2865	0.1044
0.1028	17.914	0.0961	30.6229	27.1088
0.1019	16.281	15.0943	0.0942	29.0692
21.9766	0.1007	0.0959	0.0953	0.0985
0.0936	18.7343	0.099	29.0861	27.0549
29.6855	17.757	9.4318	22.7696	0.1017
0.1077	16.2852	0.0983	32.5094	22.8453
0.1029	0.1005	13.8355	29.6322	36.1823
0.0983	0.0973	13.9781	30.0716	37.183
24.8795	0.0961	0.0952	0.0966	14.5205
29.1986	0.1001	9.7555	0.099	0.0983
26.1581	0.0965	8.9014	0.0986	0.0997
0.1019	0.1015	0.1011	27.007	19.9111
36.3385	22.1019	0.1013	34.6036	27.7673
27.6067	0.1051	18.937	0.0972	36.7976
27.9656	15.9623	12.9487	0.104	0.0982
29.5191	0.0986	11.919	0.1015	0.1007
24.9192	16.7936	11.9135	0.0996	0.0982
26.9028	0.101	10.3112	0.1025	0.1019
21.7878	0.0978	0.0972	0.0973	0.0981
0.1018	15.0854	0.0949	18.7384	0.0912
0.1017	0.0999	0.1033	14.9042	0.091
0.0991	11.5506	0.0986	0.0927	0.0991
0.1062	16.3695	0.0979	26.8602	27.7222
0.1027	17.3024	11.1259	19.7241	0.091
27.9576	0.1039	11.2281	0.0987	0.0946
0.0956	11.0736	0.0977	0.0951	0.0979
0.1012	13.8734	0.1002	16.0351	0.0942
0.0936	0.0954	6.5842	0.0989	0.0998
34.7807	16.7614	12.2222	24.7627	0.0939
0.1004	0.1008	0.0963	16.9711	0.101
0.1039	17.9618	14.7006	25.2029	37.0199
27.3983	14.8068	9.975	0.1026	0.101
22.3352	0.0957	9.8141	0.1018	0.1037
0.0989	14.6437	0.1001	18.6279	0.1027
0.1026	14.6045	13.3737	0.0978	25.2013
31.2473	0.102	15.6924	37.1969	42.8544
0.0948	16.0303	15.6399	0.0967	27.0255
0.0966	13.6619	0.0943	0.093	0.0961
27.8399	0.1007	15.8374	28.7618	35.151
23.3319	0.0935	0.0933	0.0947	0.1011
0.0984	14.278	8.4741	0.1027	0.1061
0.1022	0.1039	0.0934	16.2246	0.093
29.179	19.5033	13.6992	0.0945	0.0974
0.1005	0.0969	9.1611	23.0174	0.0934
0.1	0.1023	9.6508	21.0697	0.0994
0.0952	0.0991	0.099	27.8632	22.4677
28.8322	0.1001	10.4227	0.0951	0.0993
31.9462	0.0993	0.0995	26.121	0.0989
24.9072	18.576	0.1003	25.1381	0.1026
0.0921	0.0914	6.1651	0.1014	0.0973
29.1591	17.1616	0.1052	33.0975	28.041
31.355	19.0488	11.7742	0.0999	0.1002
0.0967	17.4511	11.2239	24.3853	0.0942
29.3325	0.1022	0.0957	24.122	0.1001
29.4342	13.9574	11.1446	0.0985	0.0989
0.0981	18.1729	15.3668	0.0924	30.9594
0.1005	16.6755	13.4437	25.7119	27.5061
0.0965	15.7735	0.0997	24.2346	20.6813
0.099	0.1017	16.3202	29.7397	39.3104
0.1024	17.531	0.0987	20.8063	0.1004
0.1023	0.1003	0.099	13.7886	0.0895
0.0977	14.4701	0.1024	26.796	26.698
0.0996	0.0959	15.2031	28.247	33.9241
23.5472	0.1025	0.1025	20.372	0.0988
18.0445	0.0959	0.0947	0.0982	0.0976
38.8419	16.9441	12.409	26.5891	0.1032
29.0089	0.1024	0.0942	0.0951	15.8227
29.9822	16.2289	0.1049	33.0281	25.5209
37.8143	19.0279	12.7001	30.2163	0.0961
0.0978	19.1443	0.0998	26.2811	21.5899
0.1031	0.0947	7.8445	15.7144	0.0973
0.0979	0.098	0.0984	25.4164	20.8347
30.6932	0.1105	0.102	31.1016	24.548
33.7219	0.0984	14.1492	31.0489	32.7698
0.0961	16.1816	10.6157	18.1529	0.0986
0.1017	16.2407	0.1005	17.7261	0.0972
35.6396	0.1034	0.1003	33.4552	24.6721
0.1	0.0996	16.2634	0.0923	26.3929
0.1042	0.1028	7.5473	19.7995	0.1017
31.8071	17.3917	13.8648	0.0984	0.1017
32.0901	0.0983	12.1444	23.673	0.1021
0.1017	0.1012	7.3883	0.0964	0.0957
0.1074	20.9284	0.0966	22.9141	20.9933
34.7802	18.653	11.9929	25.5122	0.0956
20.2268	0.0946	0.102	0.0941	0.1005
0.0904	0.0978	0.0945	17.2099	0.0906
33.7945	0.0989	9.7274	26.8135	0.0994
0.1008	0.095	14.1158	32.3555	36.2552
0.0998	12.7033	0.0944	0.103	0.1023
0.1037	0.0976	14.7715	0.1046	25.8113
16.3155	17.1339	0.1129	0.1053	0.0968
29.1749	0.0991	16.6082	29.154	40.2709
0.0993	16.393	15.0766	0.0966	29.3038
0.0999	0.0976	7.506	0.1043	0.0984
35.669	0.1018	9.9544	26.5232	0.0996
33.0093	0.1032	16.074	32.1804	33.6575
23.7144	13.5515	0.1021	0.0953	0.1032
0.0949	0.1002	16.5133	28.3505	41.2706
32.0251	17.2601	11.7609	23.2832	0.1043
27.5474	18.8904	14.0298	0.1025	0.1
0.1023	0.0932	0.0991	0.0999	11.431
0.0984	0.0994	8.2461	0.0982	0.0985
0.1042	17.1638	17.3855	27.7628	38.382
0.1047	0.1038	16.0541	0.0953	32.216
32.451	0.0948	0.1033	34.5959	25.2267
0.0996	15.3702	10.7752	0.1018	0.0976
26.3592	15.5514	14.4191	0.1035	24.2876
0.0968	0.098	0.0958	0.0992	12.3707
0.1001	14.6282	0.0979	19.1711	0.0951
0.0982	15.6174	17.5113	27.3263	44.7615
0.0973	12.1356	0.1016	0.094	0.1036
0.1066	16.8965	8.074	0.104	0.0987
0.1022	0.1002	0.0906	16.3423	0.1048
0.0987	0.0992	0.0965	31.383	27.8429
0.095	17.5239	16.2772	24.6511	35.5634
0.0978	16.0322	7.1315	0.1016	0.0975
0.1014	16.1401	16.2613	0.0977	26.0883
0.1042	15.0661	0.0957	18.4022	0.096
0.1007	17.1488	0.0936	17.8964	0.0976
27.4221	0.1005	0.0975	0.1013	18.2046
43.7471	22.0166	12.2738	30.4303	0.1012
0.0962	0.1005	0.0982	14.8988	0.0969
37.3195	18.3458	12.1488	26.0888	0.093
0.0988	15.3699	8.7927	0.0976	0.0975
0.0979	0.1019	9.4671	20.5362	0.0954
0.1051	12.8934	0.0875	0.0981	0.0986
32.1863	0.1015	0.0942	27.2396	23.7164
0.0964	13.0269	8.3174	0.1027	0.0982
0.1042	0.103	13.4539	28.5315	36.9279
0.0944	0.0998	6.3884	0.105	0.0985
0.1028	15.9434	8.83	24.512	0.0937
0.102	18.8868	0.1035	23.7551	21.9862
28.0268	18.1851	0.1013	0.0989	21.8938
24.5361	15.7419	0.092	0.0965	21.9136
0.1047	0.0994	0.1021	18.6974	0.1001
30.0806	15.5155	16.5735	0.1002	30.5136
0.0999	0.1002	12.5615	0.0967	23.0624
32.3905	0.0973	15.7572	35.5754	42.21
27.1583	15.8317	0.1021	24.3432	0.0986
28.7044	18.2707	0.1024	36.9834	24.3564
0.0937	0.0946	15.5587	31.5471	36.5907
0.0986	0.0963	6.9573	0.1007	0.0983
0.0973	17.0098	0.1008	0.0985	14.8509
0.094	0.1001	9.6138	20.5203	0.0974
28.0454	18.2132	9.8248	0.0968	0.1026
20.7388	0.0986	0.0936	0.097	0.0917
0.0987	0.0958	0.1075	0.1083	11.7804
0.0985	0.1015	0.0959	31.5857	22.5762
0.1016	0.0994	17.9553	0.0975	35.1116
30.4589	0.0979	18.1875	35.2067	46.8796
22.2654	14.3544	0.1032	0.1022	0.0974
0.098	0.0993	0.0972	29.1143	24.486
25.0826	12.0322	0.0977	0.0981	0.1011
0.1002	17.1373	13.27	27.8851	33.4681
0.0986	0.0928	10.0866	19.4808	0.1012
27.5457	0.0998	10.0241	0.0996	0.1031
0.0934	18.049	0.0931	17.2933	0.097
20.9085	12.4569	0.0943	0.0935	0.0957
0.1006	0.0956	7.0803	0.1015	0.1014
19.0692	12.904	0.0965	0.0952	0.0941
0.1035	15.1293	10.1347	21.0678	0.0968
0.1015	15.8314	0.0982	0.0957	15.3151
35.8693	19.6713	12.1543	28.4648	0.0965
29.6178	16.9816	11.399	0.1008	0.0999
0.1013	15.3799	0.1014	16.1548	0.1036
0.0935	0.1008	14.5025	28.8011	34.7748
0.1005	16.9563	9.5361	0.1002	0.1026
35.2327	17.6524	0.0982	30.4105	27.9756
0.101	0.0987	10.0331	23.1651	0.1003
30.3596	0.1	17.649	31.824	40.3168
30.5878	0.1014	0.1053	22.2123	0.0997
31.1472	0.1039	16.2839	38.4466	46.757
25.9564	0.097	8.7142	0.0987	0.0991
23.6046	0.1027	0.0939	0.0958	18.0279
31.6696	0.0972	0.0971	24.9205	0.094
19.9466	0.0969	0.0994	0.0953	0.1034
31.8826	19.176	11.1882	25.6441	0.0986
28.7855	0.1033	0.0991	20.4652	0.1004
26.7649	15.6723	12.5901	0.0985	25.2409
27.588	15.3043	0.0986	0.1042	21.7529
0.1001	0.1004	0.1016	0.0933	11.0978
27.7511	0.0995	16.3137	0.0985	31.7161
0.1012	0.0967	0.0916	0.0893	13.9527
0.0974	18.1582	14.5175	28.8793	31.2535
0.1005	15.9975	15.4715	0.0987	27.0137
19.678	14.1406	0.0972	0.0979	0.0963
0.0953	17.2787	0.0998	24.8481	19.2133
0.1014	0.1028	0.0985	16.2367	0.1009
31.7667	0.1019	12.2143	0.0976	0.1016
0.0971	0.0993	0.092	29.6378	29.9122
0.0997	0.0968	6.9394	19.1247	0.0984
0.0967	13.006	0.1061	20.0362	0.095
0.098	19.8872	16.4607	0.0954	29.2715
33.0316	0.1011	0.1028	30.8468	28.8849
35.8989	18.2195	13.0534	26.9112	0.0996
