"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.7742	0.4583	0.4598	0.3748	-1.0522
0.9148	0.6014	-0.1351	-0.2316	-0.8508
0.7711	0.8722	0.1332	-0.012	-0.8608
-0.4355	5.2935	1.5281	1.2304	1.9854
0.8304	1.0862	-1.2395	-1.1145	1.7244
0.4142	1.0113	0.5508	0.3986	0.8939
0.9181	-0.6418	0.8362	0.8725	0.3488
-0.7487	0.1538	-0.971	-1.1129	1.2098
0.6892	0.3735	1.0552	0.9061	1.4531
0.1449	0.1453	-0.4229	-0.5454	1.8739
1.3879	0.2359	0.3251	0.3333	1.5093
-1.1154	-1.7051	-0.3652	-0.5489	-0.4128
0.4955	0.4773	-0.1387	-0.1711	-0.0761
0.0303	-0.8282	0.6918	0.6355	-0.2491
-0.139	-0.499	-0.637	-0.5866	-0.2766
-0.1386	0.122	0.7239	0.7435	0.2097
0.6401	-0.2716	1.6393	1.5273	1.3971
0.3255	-0.5407	0.5457	0.5119	0.991
0.3226	-0.5123	0.3344	0.3555	0.4091
-0.8562	0.7042	-2.3739	-0.8503	-2.2083
0.1114	-0.6474	0.4191	0.2764	1.2717
0.7717	0.8672	0.6982	0.7141	0.3693
0.6602	-0.907	0.9924	0.9781	0.0216
0.4529	-0.9262	1.0243	0.9525	0.3307
0.1356	1.2487	-0.1943	-0.2611	0.1411
-0.1237	0.1476	0.0037	0.0419	0.6864
-0.0251	0.1786	-0.0902	-0.0485	0.7529
-0.4579	-0.2717	-1.0759	-0.9695	0.5136
-0.0145	0.5664	-0.4873	-0.4834	0.5915
1.5685	-0.1435	0.485	0.5915	-1.1133
2.4351	-0.9911	-0.4637	0.9179	-0.984
-0.3384	-1.9309	-0.1678	-0.0701	-0.2284
0.9683	2.0116	0.9813	0.8286	0.266
0.1297	-0.5881	0.0207	0.0166	0.5656
-0.8532	-0.5234	-1.4128	-1.4886	-1.1713
1.2203	0.476	0.5274	0.1967	1.576
1.6427	0.5061	0.6402	0.3338	1.4617
0.2792	-0.3345	-0.6185	0.1035	-1.5696
0.4661	-0.4005	-0.0029	0.6541	-0.692
0.2309	0.6688	1.0701	0.8261	0.8617
-1.0901	-0.9461	0.2187	0.175	-1.0737
-0.261	-0.6498	0.1134	0.0293	-0.2874
0.0494	-0.7121	0.5344	0.4047	0.4507
-0.5526	-0.7429	-0.6022	-0.6565	-0.4348
0.1766	-0.7857	1.4433	1.3266	0.0823
-0.5993	-0.9979	-0.6448	-0.6136	-1.0504
-0.0647	-0.7655	-0.8216	-0.805	-0.5107
-1.1018	-0.3345	-0.4341	-0.6078	-0.4757
0.1148	-0.9564	0.3377	0.3798	0.5428
0.8544	1.525	0.451	0.4281	0.1589
0.6583	1.543	1.0345	1.0275	-0.0703
-1.4294	0.6807	-0.4548	-0.4764	0.1091
-1.3277	0.6812	-0.4837	-0.4767	-0.0635
-0.6342	1.3026	-0.6081	-0.6894	0.1571
-0.3232	-1.4693	-0.1797	0.174	0.2121
-0.4167	0.9848	-0.7669	-0.7719	-0.0345
-0.0397	1.6469	0.8676	0.6598	-0.1259
-0.294	1.4273	-0.6233	-0.648	-0.1546
-0.3225	0.888	-0.0674	-0.0652	0.0534
0.1676	0.8695	0.3343	0.3398	0.4664
-0.1596	0.9158	0.099	0.1106	0.0942
0.2856	1.2822	1.3122	1.3073	0.2536
-1.2908	0.7148	-0.3129	-0.3304	0.0742
-0.1883	1.3447	0.0498	0.0039	0.054
-0.9632	0.7466	-0.2748	-0.2661	-0.0061
0.1575	0.8364	-0.6085	-0.5788	0.1103
-0.2015	0.8846	0.0876	0.0831	0.3094
-0.1994	0.925	0.0688	0.0874	0.0657
-0.1799	0.793	0.128	0.1479	0.3772
-0.1878	0.9889	0.3243	0.3401	-0.2782
0.1116	0.9891	0.1896	0.2101	0.0718
0.3631	1.0342	0.0925	0.1089	0.1365
0.2805	-0.4263	0.7111	0.7299	-0.0286
3.8484	0.8811	0.2656	0.4203	-0.4735
0.7778	-0.6236	0.6453	0.5865	1.5133
0.1845	-0.2837	0.3155	0.2924	0.2861
0.115	-0.4768	0.1131	0.1038	0.4033
0.2266	-0.0192	-0.0215	-0.0464	0.2288
-0.9821	0.8812	-2.208	-0.7312	-2.0547
-0.9908	0.7154	-2.6222	-1.1324	-1.9914
0.6295	-0.7623	0.2147	0.1796	0.0959
-0.0837	3.2521	0.1815	0.0577	-3.0688
-1.7395	-0.4523	-0.925	-0.8952	-1.1466
-2.1327	-0.2247	-2.0368	-2.0062	-1.392
-1.8922	-0.0232	-1.6504	-1.6133	-1.5518
0.123	0.3573	1.079	1.0805	0.3429
0.3604	0.765	1.6241	1.5747	0.3499
0.204	-0.5871	0.997	1.1603	-0.1465
0.2462	-0.5884	0.6936	0.7321	-0.2067
0.2745	0.4121	-0.5291	-0.6259	-0.2025
0.4009	-0.8009	1.3713	1.4153	0.2626
-0.2113	0.1105	0.3067	0.4947	0.2635
0.8028	0.0275	0.8014	0.7132	0.0879
0.8618	-0.0753	0.86	0.798	0.1432
-0.1138	0.007	0.795	0.7095	0.3315
-0.0252	0.8701	0.0922	0.024	-0.4053
0.4377	0.3695	1.9916	2.0402	0.4083
1.3491	0.5185	0.393	0.0562	1.4367
-0.2187	-0.1273	-0.1864	0.0194	-0.0237
2.2207	0.4232	0.2669	0.3147	-1.4976
0.0381	1.3584	-0.0233	-0.0358	0.6866
0.4161	-0.8817	0.8549	0.9405	0.1153
0.1065	-1.0174	0.1401	0.2934	-0.7236
0.0765	-0.6017	0.1461	0.1133	-0.2101
-0.5236	0.2034	-0.6908	-0.6868	-0.029
-0.2967	-0.1229	-1.3763	-1.241	0.4858
-0.4107	-0.5005	-0.0352	-0.0692	-0.9356
-0.3517	0.509	-1.1517	-1.1288	-0.0063
-0.0948	0.756	-0.5621	-0.5553	0.1262
0.3844	0.6987	-0.1031	0.1032	-1.2897
0.1799	0.9164	0.1117	0.1144	-0.0578
-1.3291	0.5859	-0.5205	-0.5674	0.166
0.5693	1.0529	-1.9946	-1.734	1.645
0.7039	0.9594	-1.9126	-1.6392	1.7574
1.2883	-0.8839	1.2151	1.3901	-2.5342
0.0317	1.5781	-0.447	-0.5544	-0.0059
-0.2048	-0.4503	0.7385	0.6678	-1.074
-0.5018	-0.3028	-0.881	-0.7005	-0.1419
-0.6937	-0.2231	-0.7937	-0.6542	-0.0322
-0.7882	-0.7447	-0.0926	-0.1595	-0.74
-0.0937	-0.8112	0.001	-0.0184	-0.611
0.8729	-0.2771	1.7307	1.6511	0.1895
-1.5683	-0.1209	-2.0296	-1.98	-1.6677
-1.5238	-0.2256	-1.4838	-1.3216	-1.9063
0.4148	0.0676	0.3039	0.4269	0.334
0.1356	-0.6982	0.8523	0.7836	0.4963
-0.24	1.1154	0.0528	0.0421	-0.2597
-1.3319	0.4827	-0.6474	-0.6437	0.0755
0.2856	1.0202	0.4743	0.4444	0.2445
1.0051	0.164	0.1976	0.5404	-0.7906
-0.0758	0.5589	-0.5653	-0.3121	-0.9836
0.2214	-0.3731	-0.5558	-0.1315	-1.1986
-1.0949	0.6526	-0.5338	-0.5696	0.0952
0.4557	0.2154	0.7379	0.9544	0.3863
0.4414	0.2109	0.8679	1.1124	0.0148
-0.2893	0.7022	2.2351	1.9004	0.7441
-0.2022	0.7707	1.3987	1.0818	0.5919
0.9708	0.0619	1.0107	0.9801	-0.5006
-0.0471	0.0749	-0.5956	-0.5804	0.6619
-0.2279	-0.0825	-0.5341	-0.4784	0.6767
0.1033	0.0204	-1.2531	-1.1676	0.5706
-1.1602	-0.1994	-1.1815	-1.1487	0.4763
-0.1156	0.1618	-0.7951	-0.7636	0.6034
0.9311	0.1638	-0.1483	-0.1017	1.0423
-0.305	-0.1167	-1.5891	-1.4851	0.4759
0.5828	0.1959	-0.1008	-0.2594	0.6334
1.5918	0.3897	0.3836	0.2392	0.5401
-0.1554	1.0804	-1.9055	-1.8481	-1.4055
0.1459	1.2244	0.6409	0.6888	-0.121
-0.0339	0.1605	0.7498	0.7484	0.4569
-1.2482	1.0496	0.097	-0.0106	1.3758
1.2737	0.8525	2.6341	-0.0137	-6.1481
-0.3411	-0.8743	-0.8687	-0.7134	0.507
-0.252	-1.5478	0.1203	0.1452	0.8451
0.3477	-0.9734	0.9181	1.1122	1.0054
0.6259	-0.1367	-1.2284	-0.9759	0.1299
0.0175	-0.1956	-1.4912	-1.297	0.1379
-0.1999	-0.317	-2.0648	-1.7946	-0.0435
-0.6397	0.1822	-1.9457	-1.7873	-0.1277
-0.14	-0.7228	-1.7936	-1.4765	-0.0142
0.006	-0.3176	-2.0114	-1.7382	0.0183
-0.5603	0.3108	-0.8616	-0.9186	0.4555
-0.5534	0.4541	-0.8929	-1.0193	0.5931
-0.6936	0.9709	-0.3392	-0.3126	0.3502
-0.5633	0.6616	0.0824	0.1322	0.5747
-0.7807	0.1205	-0.1677	-0.0046	-0.1216
-0.7371	0.0387	0.0715	0.1948	0.61
-0.4848	0.4421	0.3301	0.4	0.5778
-0.6022	0.4556	0.0348	0.1054	0.517
-0.5771	0.5497	0.1446	0.1287	1.0503
-0.4235	0.4176	0.4412	0.5029	0.8272
0.3445	1.4499	0.6982	0.6474	0.8311
0.2771	-0.5405	1.0225	1.1673	-0.1137
-0.3396	-0.3876	-0.3263	-0.2537	-0.1337
0.299	0.7362	0.7888	0.8287	0.0734
1.2283	0.7741	1.0873	1.1787	0.15
-0.3316	-0.4516	-0.9743	-0.9343	-1.7265
-8.3279	0.9304	-1.0158	-1.5494	0.0257
0.0433	-0.0044	1.2835	1.1664	0.8869
0.2223	0.0011	1.8077	1.7038	1.0365
-1.1724	0.3376	-2.2353	-2.2275	-1.3554
-0.9902	-1.0554	-0.5125	-0.4104	-0.4449
0.7433	-0.6963	-0.0237	0.1146	-0.3579
-0.1145	0.6081	-0.6932	-0.7959	0.6627
-0.0417	0.5688	-0.3072	-0.2118	0.077
0.0325	0.4114	-0.1227	0.009	0.1032
-0.0383	0.1734	-0.3133	-0.3453	1.429
-0.0224	0.6791	-0.279	-0.3895	1.3454
0.1342	-0.1349	0.4279	0.4243	1.7215
-0.9694	-0.6787	-2.1127	-2.2269	-0.7
-1.3837	-3.5496	-1.6405	-1.132	-3.5709
0.4686	1.1985	1.2688	1.0336	0.672
-0.5853	3.846	-2.1044	-1.5751	9.7666
-0.8642	0.3436	-1.2009	-1.1074	0.6386
-0.5568	1.0291	-1.703	-1.6651	0.4799
-0.1301	1.0265	-0.4183	-0.429	0.8321
-0.0674	0.7773	-1.0709	-0.9993	0.7171
-0.2957	0.6845	-0.8454	-0.7875	0.6991
-0.0372	-1.5416	0.13	0.3188	-0.2183
-0.3086	-1.0087	-0.2637	-0.3638	0.2335
-0.5365	-0.0573	1.8384	-1.0139	1.7903
0.5312	-0.5314	0.4205	0.2412	-0.0679
-0.9319	0.3362	-1.985	-1.6941	-0.9921
0.2996	0.2651	0.7743	0.1159	-1.6129
-0.1429	0.2377	0.1841	-0.4327	-1.8165
0.3049	0.2572	0.62	-0.016	-1.8262
0.6139	1.0828	1.1889	0.4489	-1.8895
0.8618	0.9478	1.3532	0.6593	-1.8688
0.7402	1.4073	1.4768	0.6488	-1.5842
0.5408	0.8948	1.1112	0.1801	-1.5602
0.4841	0.5019	1.247	0.4598	-1.4453
-0.6868	-0.8121	-1.9534	-2.4007	-1.946
-0.1979	-1.3705	-0.2045	-0.6584	-1.6492
0.137	-0.7972	0.6454	0.577	0.1299
-0.4212	-0.692	0.5353	0.6254	0.1909
-0.2426	-0.5874	0.8583	0.9331	0.0538
-0.1132	-0.1768	1.0042	1.0492	-0.0936
-1.0324	-0.8341	-0.9726	-0.942	-0.0693
-0.0165	0.1351	-0.428	-0.5	0.2064
-0.5811	-0.727	-0.6545	-0.6022	-0.1669
0.209	-0.9853	0.7384	0.8325	0.1165
0.5872	0.4563	1.2307	1.0331	1.7996
0.2031	0.2303	0.1623	0.0709	1.04
0.4072	0.583	0.6482	0.485	1.2371
0.3958	1.0155	-0.7543	-0.9599	0.9482
0.5301	0.5543	0.9137	0.7606	1.2999
-0.7975	0.0727	-1.5902	-1.1874	-1.0854
-0.4797	-0.733	-0.0474	-0.011	-0.14
-0.2555	-0.915	0.1753	0.1086	-0.3072
-0.0413	-0.9275	-0.2203	-0.1832	-0.0014
0.2213	-1.1158	0.7145	0.6205	0.7001
0.083	-1.1386	0.6989	0.6059	0.6742
0.4018	0.0999	2.1388	2.2051	0.4975
-9.3509	-0.7247	-0.2077	-0.7129	4.8768
0.0877	0.0518	-1.0594	-1.1691	-1.0673
0.1616	-0.3138	-1.9524	-1.6787	-1.8543
-0.9312	-0.2128	-2.696	-2.6279	-1.7215
-0.806	0.9363	-0.1908	-0.2745	0.24
-1.1156	0.3913	-0.5235	-0.5511	0.3006
2.5454	-0.4307	1.2116	1.1715	0.9363
-0.3669	0.0167	-1.0878	-1.0598	0.1553
0.0102	0.2905	-0.4149	-0.4006	0.7016
-1.1469	0.2365	-0.9021	-0.6973	-1.4513
0.1072	-1.2508	1.0757	1.0756	-0.0966
-0.6336	0.0911	-0.5782	-1.3755	-0.2934
-0.9143	0.0457	-0.2023	-1.0435	-0.0378
0.3925	-1.4718	0.0298	0.2777	0.1589
0.4643	0.5313	-0.6777	-0.6994	-3.5916
0.839	0.0409	0.5355	0.5494	-3.2933
0.8525	0.1566	0.4492	0.4298	-3.2913
-0.2103	0.0467	0.5258	0.4031	-0.524
-1.2971	-0.1687	0.1065	-0.038	-0.5409
-0.6693	-0.0661	0.4191	0.2798	-0.4259
2.7473	2.254	0.7875	0.6174	1.4743
0.5402	-0.2364	0.118	-0.4276	1.4245
0.4185	-0.2117	0.0363	-0.5153	1.4508
-0.3275	-1.1522	-0.2313	-0.2795	-0.3654
-0.2041	0.0605	-0.2223	-0.2055	0.2868
-0.2074	0.1449	-0.405	-0.3763	0.2613
-0.0678	0.1396	-0.0858	-0.0861	0.4806
-0.0601	2.6398	-0.6479	-0.8512	-0.25
0.2327	0.6543	0.0886	-0.0252	0.8147
-0.129	0.081	0.071	0.0706	-0.0424
0.0193	0.0829	0.1167	0.2722	-0.9674
0.2776	0.1423	0.2226	0.3271	-0.4693
-0.1098	0.0463	-0.9518	-0.807	-0.6414
0.4141	0.2634	0.1654	0.236	-0.4456
-0.7648	-10.6334	0.8824	1.6223	3.169
-0.5957	-0.287	-0.0499	-0.1453	0.3771
-0.5509	-0.2396	0.3798	0.2331	0.7538
2.8178	1.4984	0.7919	0.902	0.9805
-0.1045	-0.8334	-0.0703	-0.0575	-0.8759
-0.7755	-0.1931	-1.3572	-1.3142	-0.5486
0.7212	1.0364	0.1835	0.1455	0.3529
-0.3929	-1.7645	0.0577	0.3137	2.0516
-0.4617	-1.2578	0.0459	0.084	-0.3803
-0.8867	-1.0547	-0.6172	-0.5398	-0.588
-0.5901	-0.7015	-0.8881	-0.8203	-0.7163
-1.316	-0.8016	-0.8045	-0.8517	-0.4538
-0.7381	-0.6843	-0.4258	-0.4133	-0.5704
-0.7142	-0.6261	-0.2632	-0.2591	-0.408
0.9697	0.6971	7.1919	6.4901	-0.1833
-0.1494	-0.7742	0.438	0.2698	0.8131
-0.4547	-0.9815	0.01	-0.054	-0.2763
-0.5168	0.2052	-0.6874	-0.8486	0.2286
0.0131	-0.043	0.4212	0.4057	0.3102
-2.5288	-7.4261	2.2044	3.3546	0.2822
0.2923	0.1152	0.8645	0.8994	0.3479
0.0974	0.0658	-0.5075	-0.4085	0.0119
0.0026	0.0872	0.0166	0.0816	0.1024
0.442	0.4762	0.7345	0.6061	1.3908
-0.6351	3.0693	1.0444	0.9221	-3.2353
-0.3801	0.5989	-0.3659	-0.3656	-1.0961
-0.2946	-0.2544	0.167	0.2466	0.1382
-1.4159	3.8647	-1.5174	-3.0245	-0.8206
-1.2845	3.9262	-1.417	-2.9232	-0.7925
0.2212	-0.2458	0.6637	0.81	-0.9975
-0.0342	-0.6813	0.7352	0.8607	-0.4567
0.3019	-0.1127	1.0504	1.1801	-0.4665
0.7498	-0.3447	-0.2577	0.1936	-0.7603
0.841	-0.5864	0.1017	0.5669	-0.5776
-0.6431	-0.1325	-1.4104	-2.4852	2.9866
1.4022	0.4593	0.9787	1.1758	3.4407
0.1286	0.1987	1.3892	1.4115	0.3509
0.117	-1.1124	1.056	1.2545	-0.6794
0.4291	0.2193	2.5529	2.5787	-0.6858
-0.817	0.586	-1.3153	-1.4639	-0.4883
0.4082	-0.8911	0.1891	0.2175	0.0741
1.3389	0.9726	0.5023	0.5293	0.4896
-0.0305	1.0538	-0.5082	-0.504	-0.2611
0.4009	0.9204	1.115	1.0294	0.5499
0.5165	-0.3282	0.3457	0.3745	-0.0556
-3.1358	-10.1228	-2.4994	-1.4275	0.9298
-2.3622	-1.4697	-0.6805	-0.5732	-0.9975
-1.3388	-1.3033	0.389	0.4904	-0.6421
-0.985	-1.4463	1.6836	1.7975	-0.6231
-0.7883	-1.1491	1.0518	1.1384	-0.6024
-0.529	1.2249	-1.0885	-1.0293	-0.711
-1.2474	1.1808	-2.1722	-2.1444	-0.8359
-0.0124	1.1253	-0.9088	-0.8285	-0.5665
-0.4995	1.4333	-1.0897	-1.0486	-0.8037
-0.5354	1.5455	-1.7001	-1.5983	-0.8749
-0.1259	1.3441	-0.043	0.0003	-0.4499
3.6712	0.4743	-1.4446	-2.2416	0.2526
-0.1062	-0.5726	0.1072	0.3401	2.1197
-0.0966	-0.5555	0.1926	0.4354	1.8869
-0.2152	-0.5945	0.059	0.2898	1.9496
0.7511	0.3038	0.6262	0.584	0.2684
4.176	1.3356	0.9776	0.5438	-0.8768
3.668	1.8176	1.0716	0.558	-1.0798
3.5134	-1.3887	-0.6504	-1.903	-0.5218
-0.8208	1.3767	-1.0088	-0.9947	-0.3601
-0.0571	1.524	0.1345	0.1742	-0.6101
-1.0436	0.3817	0.9218	0.7681	-3.4037
-1.1921	-0.4709	0.9231	0.9438	-3.3584
-1.1043	-0.1245	-0.6189	-0.6299	-0.192
0.1426	1.2494	-0.0623	-0.145	2.0797
0.1704	-0.6811	0.024	0.1003	-0.0807
-2.2952	-0.2186	-2.997	-2.9719	-2.0867
-0.3957	0.1551	0.1312	0.0277	0.252
-0.2101	-0.4242	-0.2834	-0.3264	1.1617
-0.3645	-0.2148	0.1872	0.1297	0.4792
-0.5731	0.0497	-0.1172	-0.198	-0.355
-0.4548	-0.1136	0.0917	0.0383	0.1163
-0.2179	0.1436	0.5497	0.4576	0.3654
-0.1586	-0.0611	0.8188	0.7283	0.3667
-0.8215	-0.9918	-0.1609	-0.1015	0.1477
-0.3842	-0.195	0.1093	0.0581	0.2775
-0.1736	-0.9543	0.097	0.0642	-0.2881
-0.2984	-1.0755	-0.111	-0.2235	0.5122
0.1678	-0.9786	0.1917	0.2659	-0.3095
0.3668	-0.579	0.2682	0.2821	-0.1893
0.6074	-0.2803	0.2124	0.2367	-0.5846
-0.4191	1.5598	-0.169	-0.2235	-0.3847
0.4935	-1.3644	1.3342	1.3286	0.2816
-0.2805	-1.2263	0.1132	0.0651	0.053
0.1714	1.8538	-0.076	-0.1841	1.3468
0.0012	-0.353	-0.2029	-0.0884	1.3717
0.2309	1.4806	1.3334	1.2176	0.9668
0.2763	-1.5551	0.7515	1.0019	-0.0334
-0.9192	-1.6053	-0.7292	-0.4778	-0.4751
0.1627	-1.0863	0.7457	0.8253	0.0518
0.5087	-1.4878	0.7606	0.9624	0.384
0.1944	-1.3258	0.878	1.0658	0.017
0.4807	-1.3397	1.7091	1.9383	0.0741
0.723	-1.2194	0.9468	1.1596	0.0189
-1.3138	0.6693	-2.5561	-2.7727	-0.73
-1.2163	0.42	-2.4045	-2.521	-0.7375
0.0972	-1.4648	0.758	0.508	0.1931
3.688	1.9589	1.3418	0.7955	-0.9331
1.9869	2.2504	0.6207	-0.016	-1.1713
0.2946	-1.9914	0.7828	0.9532	0.5565
0.2307	-1.5343	-0.0744	0.0996	0.7205
0.3793	0.6643	0.1365	-0.0301	0.8688
0.8159	0.6235	1.6477	2.0324	1.6094
-0.6805	-0.2267	-0.8929	-0.8798	-3.7004
-0.3226	0.1785	0.2973	0.3431	0.1088
-0.1696	0.1965	0.5128	0.4098	0.181
-0.468	-6.9936	-3.7453	-1.7192	-0.4014
-0.2751	-0.2063	1.0014	0.8471	0.0606
-0.4932	0.1241	0.5145	0.5317	0.1071
-0.2088	0.9446	-0.0599	-0.0367	-0.2193
-0.8999	-0.582	0.1462	0.3525	1.7463
-1.4282	-0.8274	-1.0873	-1.0619	0.1465
0.823	-0.775	1.4127	1.5507	-1.0477
0.4763	-0.3105	-0.2859	-0.0464	-1.6529
0.8938	-0.0497	0.8993	1.0683	-1.3985
-0.2692	0.0052	-0.2623	-0.2334	-0.18
-1.4034	-2.2172	-1.9482	-1.9661	-1.8415
-1.7939	-3.2804	-1.7536	-1.6273	-1.8877
-2.1382	-2.2882	-2.0252	-2.06	-2.0502
-1.61	-1.4505	-2.2739	-2.3624	-2.1625
-0.3438	-1.4668	-0.6309	-0.4204	-0.5909
-0.0214	-1.2686	-0.3311	-0.1559	-0.4142
-0.6443	-2.0781	-0.4295	-0.1603	-0.6121
0.3435	0.0807	0.7391	0.6751	0.0533
0.4354	0.6867	0.862	0.9031	0.2477
0.1907	0.4147	0.2574	0.3321	0.2526
0.2904	1.0373	0.0052	0.0078	0.0276
-1.0479	-0.4088	-1.6391	-1.4406	0.2737
0.0417	-1.3156	0.3929	0.6368	-0.3169
-0.3601	-0.9009	-0.574	-0.4218	-0.54
0.2173	-0.6838	0.1305	0.2927	-0.4039
-0.2758	-0.5303	-1.0551	-0.9113	-0.7431
-0.06	-0.2878	-0.307	-0.2065	-0.5429
0.0111	-1.1059	0.4876	0.4397	0.2352
0.027	-1.2917	1.1209	1.1314	0.3781
0.1413	-0.7492	1.0081	0.9455	-0.1612
-0.1281	-0.4621	0.7022	0.802	0.2799
0.8194	-0.5103	0.3625	0.3683	-2.7234
0.2811	0.5304	0.2879	0.199	-0.2086
0.0843	-1.0842	0.8533	0.9432	-0.1176
0.1255	-0.9574	0.7502	0.8738	-0.5973
0.1822	-1.1604	1.1127	1.2439	-0.5362
0.0133	0.1052	1.6392	1.3606	1.3341
-0.6392	-0.1491	-0.994	-0.9612	-0.4463
-1.4074	-1.3969	-2.2421	-2.0259	-1.0868
-1.2484	-0.8429	-2.0089	-1.8575	-0.9726
-0.9052	-0.21	-0.8127	-0.8105	-0.1263
-0.1618	-0.1241	-0.6004	-0.5675	-0.0481
-0.812	-0.8557	-0.7281	-0.4329	-0.4631
0.119	-0.5519	-0.9634	-0.7331	-0.094
-0.8636	-0.9322	0.3458	0.3319	0.3295
0.3985	-2.1377	1.1195	1.1034	0.977
-0.3759	-1.2587	0.7198	0.565	0.7364
2.75	1.5071	0.9782	0.4938	3.1406
0.5782	0.3675	0.2311	0.3669	-0.3251
0.6437	0.355	0.6709	0.7969	-0.3709
0.7769	0.4692	0.9853	1.1091	-0.3357
-0.9913	1.4864	-0.7644	-0.9476	0.0658
-0.6537	1.5307	-1.4201	-1.5387	-0.1338
-0.6164	1.1167	-0.9538	-0.9108	-0.3158
-0.41	1.8789	0.4059	0.1606	0.0949
0.334	0.631	1.6327	1.5376	0.3141
0.4688	0.7396	1.8118	1.7661	0.2388
0.593	-0.3449	0.8794	0.2697	2.3171
0.6362	0.2585	1.1117	1.1309	0.4772
0.3582	0.172	-0.0496	0.0059	0.3795
0.1652	1.0872	0.6183	0.5265	0.2688
-0.1568	0.2895	-1.0946	-1.0361	0.1696
0.1164	0.1721	-0.4375	-0.596	0.753
0.4068	-0.4491	0.2951	0.2486	0.8937
-0.0742	0.0479	0.3994	0.2139	1.0716
-0.919	0.297	-0.6762	-0.7752	0.2383
-0.2885	0.383	-0.9766	-1.0173	0.1381
-0.5246	0.1958	-0.9764	-1.0362	0.2277
-0.4181	0.3941	-0.769	-0.8648	0.3337
-0.0802	0.664	0.3086	0.2454	0.3152
-0.1718	0.3947	-0.1742	-0.2685	0.4699
0.0483	0.4787	0.2632	0.1845	0.4377
-0.2734	0.2034	-0.3154	-0.3691	0.3231
-0.2833	0.4213	-0.3615	-0.4327	0.2024
-0.3417	0.3704	-0.6216	-0.6719	0.2372
-0.4018	-0.211	-0.6749	-0.6786	0.3409
0.1115	1.0335	0.1884	0.0337	0.3233
-1.1162	0.4931	0.0876	0.0152	0.0508
1.0694	0.7661	0.6374	0.5455	1.7512
-0.1401	0.1429	1.0301	0.9491	-0.062
-0.7198	-0.7531	2.1786	2.0854	0.2832
1.3779	0.9581	1.902	1.7703	-1.0737
1.1434	0.2032	1.8998	1.8812	-1.3245
0.9037	1.2728	-1.2327	-1.31	0.4122
4.0066	0.8377	0.3268	0.5303	0.8927
4.5132	0.8229	0.5613	0.7917	0.9705
3.9103	0.7531	0.1953	0.3394	1.0354
-0.7721	-2.0246	0.2183	0.1947	-2.3188
0.8331	0.3838	-0.6311	-0.3745	-0.442
0.7021	0.3695	-0.6566	-0.4151	-0.3211
-2.0275	-4.7157	-1.1717	-1.3831	1.7216
0.3453	-0.6175	1.2056	1.1227	-0.0393
0.0105	-1.4579	-1.001	-0.8837	-0.3004
-0.0023	-1.5331	-1.0962	-0.9952	-0.147
1.054	-0.2765	1.5768	1.6473	-1.0829
0.6076	-0.4719	1.6793	1.7474	-0.8535
0.6564	-0.3481	1.9743	2.0054	-0.8554
