"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.0957	0.484	0.0985	0.1665	0.3974
0.4434	0.0939	0.1005	0.1568	0.4226
0.4674	0.1002	0.0928	0.1433	0.0923
0.0945	0.4358	0.0835	0.0836	0.4266
0.0936	0.0981	0.5045	0.4905	0.4765
0.5579	0.0956	0.678	0.6771	0.0985
0.0933	0.1	0.4802	0.4802	0.4335
0.0962	0.0985	0.1633	0.0949	0.0957
0.0973	0.4638	0.4779	0.4693	0.0986
0.0961	0.4641	0.0994	0.1646	0.4139
0.0998	0.0951	0.1532	0.098	0.0976
0.0928	0.0952	0.1738	0.1009	0.0989
0.095	0.4997	0.1717	0.0934	0.4378
0.4344	0.098	0.0852	0.0864	0.099
0.451	0.0968	0.0975	0.1617	0.4085
0.0967	0.4375	0.1001	0.1734	0.4092
0.0939	0.456	0.1004	0.1593	0.0929
0.0974	0.4661	0.5063	0.4952	0.1009
0.1032	0.0985	0.1645	0.0979	0.4298
0.1007	0.4762	0.4804	0.4708	0.0969
0.4488	0.0966	0.5374	0.5343	0.4124
0.0982	0.4699	0.5168	0.5174	0.0952
0.0959	0.0959	0.0834	0.0857	0.4165
0.4756	0.4745	0.5262	0.5317	0.0956
0.4492	0.4887	0.1697	0.1009	0.433
0.466	0.0941	0.5433	0.5462	0.0949
0.4616	0.5118	0.0996	0.1663	0.0983
0.1017	0.4538	0.541	0.5252	0.4394
0.0951	0.464	0.1674	0.098	0.0972
0.5443	0.595	0.1879	0.1046	0.5635
0.0963	0.0996	0.0886	0.0875	1.555
0.0935	0.0946	0.1026	0.1693	0.0972
0.4841	0.0985	0.0949	0.1552	0.3925
0.0906	0.0969	0.5022	0.4956	0.0952
0.4608	0.0963	0.0773	0.079	0.0965
0.0939	0.1017	0.2084	0.0971	0.0991
0.483	0.4872	0.099	0.2152	0.4629
0.5902	0.0977	0.6739	0.6645	0.5274
0.0921	2.4112	0.0985	0.2185	0.5253
0.4433	0.1007	0.0802	0.0805	0.4476
0.0962	0.4992	0.1859	0.1013	0.4577
0.4246	0.0927	0.0986	0.1643	0.0931
0.5348	0.5766	0.1872	0.0961	0.0954
0.5452	0.1032	0.1686	0.0918	0.4577
0.0979	0.5932	0.1969	0.092	0.1034
0.1006	0.5955	0.0991	0.2898	0.0979
0.0907	0.0934	0.1743	0.0931	0.0962
0.5795	0.0961	0.093	0.1681	0.0934
0.0916	0.0911	0.2026	0.0894	0.0972
0.0937	0.5265	0.0815	0.0834	0.0901
0.0965	0.5783	0.5565	0.5543	0.4428
0.5135	0.6146	0.0939	0.1912	0.5129
0.5299	0.0931	0.1701	0.0895	0.0995
0.5037	0.0936	0.0823	0.0854	0.5024
0.5657	0.5847	0.349	0.097	0.5299
0.5634	0.5458	0.0895	0.0885	0.4968
0.101	0.0901	0.0846	0.0814	2.698
0.5367	0.5716	0.0996	0.1854	0.4992
0.1011	0.4691	0.1552	0.0981	0.09
0.4445	0.0965	0.1003	0.1558	0.0901
0.0991	0.4675	0.089	0.0819	0.4426
0.0926	0.5746	0.1713	0.1002	0.5771
0.094	0.642	0.0876	0.0864	0.5277
0.5522	0.5728	0.1913	0.0961	0.5681
0.4974	0.097	0.1786	0.0988	0.5595
0.5307	0.0983	0.1729	0.0989	0.56
0.0908	0.0964	0.2116	0.1	0.0919
0.0957	0.0968	0.1011	0.1638	0.0953
0.0907	0.5665	0.0956	0.194	0.0985
0.4622	0.0964	1.558	1.4724	0.5102
0.098	0.4992	1.564	1.4636	0.0938
0.0957	0.0968	0.1881	0.0971	1.329
0.5372	0.1008	0.1623	0.0979	0.4927
0.5508	0.5153	0.0833	0.0891	0.0957
0.4689	0.1	0.0918	0.1557	0.0958
0.1025	0.0933	0.0946	0.1595	0.0942
0.1005	0.0979	0.1008	0.1747	0.0989
0.1023	0.5355	0.5198	0.524	0.1033
0.0954	0.1028	0.1964	0.0971	0.5058
0.4109	0.1006	0.086	0.0833	0.0967
0.0918	0.4385	0.0849	0.0876	0.093
0.0974	0.0996	0.1653	0.0934	0.5236
0.0988	0.0929	0.1703	0.1002	0.0958
0.1027	0.106	0.5715	0.5458	0.0985
0.0954	0.0927	0.6738	0.643	0.5409
0.5165	0.1013	0.1763	0.1002	0.506
0.0985	0.4629	0.2004	0.1008	0.4464
0.0895	0.0934	0.5573	0.5477	0.0993
0.4338	0.0957	0.1773	0.1003	0.094
0.0993	0.0985	0.6237	0.611	0.5242
0.0988	0.0953	0.5456	0.51	0.4627
0.4435	0.4822	0.2144	0.0964	0.1
0.0959	0.5867	0.0914	0.0879	0.5334
0.0942	0.5625	0.0923	0.0836	0.5313
0.0928	0.5092	0.0761	0.0805	0.0978
0.445	0.462	0.0921	0.0885	0.0929
0.0963	0.4788	0.1796	0.1028	0.4396
0.0987	0.4384	0.0855	0.0834	0.0883
0.0995	0.4698	0.5376	0.5175	0.4387
0.4841	0.0939	0.5713	0.5513	0.4487
0.0982	0.4405	0.0926	0.162	0.0971
0.415	0.0966	0.0948	0.1642	0.4532
0.0959	0.0958	0.1493	0.101	0.094
0.094	0.0972	0.0809	0.078	0.475
0.5022	0.0906	0.0846	0.0834	0.0914
0.5353	0.0997	0.0805	0.0853	0.0875
0.572	0.5835	0.6044	0.5894	0.0967
0.0918	0.5817	0.5657	0.542	0.0961
4.6852	0.0956	0.8508	0.1001	2.5367
0.5573	0.1007	0.094	0.2014	0.0988
0.5528	0.0977	0.0825	0.0833	0.0913
0.5121	0.0922	0.0842	0.0876	0.482
0.0951	0.494	0.1843	0.096	0.4451
0.4592	0.4461	0.0862	0.0857	0.4041
0.4394	0.476	0.0905	0.1695	0.4377
0.0961	0.0963	0.5298	0.5237	0.4498
0.4898	0.0996	0.534	0.5616	0.1008
0.1038	0.4994	0.097	0.1949	0.4428
0.0975	0.6317	0.5024	0.5137	0.0909
0.4508	0.583	0.0845	0.085	0.0933
0.4113	0.0988	0.0908	0.0913	0.409
0.4208	0.0893	0.0961	0.1741	0.4142
0.4801	0.097	0.5139	0.5198	0.1006
0.0939	0.0892	0.5384	0.5472	0.4428
0.4598	0.5293	0.0923	0.1848	0.4037
0.4494	0.4885	0.1866	0.0959	0.4355
0.4588	0.4753	0.0898	0.0929	0.0954
0.4666	0.4663	0.0962	0.1807	0.094
0.5878	0.5599	0.0896	0.0853	0.504
0.0982	0.5672	0.0977	0.1931	0.5111
0.0968	0.0964	0.0944	0.1758	0.5471
0.0897	0.5448	0.5215	0.51	0.0964
0.0941	0.0924	0.0862	0.0776	0.4378
0.1024	0.5881	0.0986	0.1842	0.0985
2.479	0.0895	0.1	0.6293	0.0952
0.5085	0.5583	0.0895	0.1962	0.4486
0.5452	0.5872	0.1881	0.0985	0.0949
0.5908	0.0888	0.1713	0.0966	0.0979
0.0944	0.0953	0.5395	0.5261	0.471
0.0933	0.4567	0.0891	0.1752	0.0932
0.5263	0.093	0.176	0.0967	0.4938
0.5541	0.1044	0.0949	0.1542	0.4901
0.5304	0.0947	0.088	0.0856	0.477
0.5647	0.0963	0.1706	0.0951	0.4482
0.5532	0.0947	0.1743	0.1017	0.4128
0.545	0.0961	0.1659	0.0956	0.0928
0.5302	0.0992	0.1841	0.1041	0.555
0.5648	0.104	0.0994	0.2221	1.1888
1.786	0.0942	0.0905	0.0881	0.5695
0.103	3.1816	4.0407	3.778	3.8437
0.0907	0.0946	0.0975	0.1846	1.4843
0.4379	0.0981	0.0925	0.1823	1.4649
0.4475	0.0995	0.0871	0.0857	1.4242
0.0953	0.4686	0.2088	0.0982	1.4257
0.4417	0.4611	0.1889	0.0964	1.4809
0.5898	0.0962	0.6279	0.6355	0.0981
0.5	0.5967	0.1841	0.0954	0.0951
1.8053	0.097	0.1052	0.6552	0.0976
0.0919	0.5832	0.0843	0.0874	0.5181
0.0968	0.0986	0.0775	0.0787	0.5327
0.4798	0.4674	0.0932	0.1676	0.4083
0.0931	0.093	0.0852	0.0849	0.4158
0.5172	0.4769	0.5151	0.5163	0.0968
0.4693	0.0982	0.1541	0.0988	0.0976
0.0926	0.0953	0.1552	0.0908	0.0953
0.4447	0.0983	0.1002	0.1741	0.4199
0.0976	0.4709	0.0883	0.083	0.1008
0.4533	0.4559	0.0857	0.0887	0.427
0.4699	0.0985	0.095	0.1774	0.0933
0.5291	0.098	0.1721	0.0969	0.4327
0.0948	0.6133	0.0998	0.1968	0.4641
0.094	0.5461	0.0988	0.1832	0.094
0.4546	0.5286	0.1655	0.0929	0.4358
0.4264	0.0973	0.1566	0.0914	0.0947
0.0953	0.0953	0.165	0.0985	0.4443
0.0938	0.098	0.5211	0.5072	0.0907
0.445	0.093	0.0996	0.1533	0.0945
0.5053	0.0995	0.1713	0.1048	0.4723
0.432	0.0957	0.0827	0.0862	0.0905
0.4188	0.0978	0.0942	0.1474	0.1027
0.4208	0.4779	0.1729	0.0988	0.4238
0.093	0.0963	0.1586	0.098	0.4153
0.4852	0.5127	0.1595	0.0926	0.0979
0.0945	0.6186	0.0842	0.0859	0.5031
0.0983	0.0937	0.599	0.5859	0.5206
0.0949	0.5555	0.6423	0.6292	0.5337
0.0954	0.0959	0.0869	0.0823	0.4675
0.0933	0.6234	0.5545	0.5255	0.5493
0.4849	0.6234	0.1859	0.0923	0.53
0.5264	0.599	0.1947	0.0957	0.5033
3.0292	0.0966	0.0993	1.3454	2.7884
0.0971	0.0959	0.1889	0.1013	0.5048
0.0891	0.0938	0.0841	0.088	0.5044
0.5803	0.641	0.1962	0.1003	0.0971
0.4375	0.099	0.0825	0.09	0.4025
0.0935	0.0912	0.0994	0.1518	0.0924
0.0942	0.5437	0.6323	0.6214	0.0935
0.5298	0.0957	0.1633	0.0937	0.106
0.5179	0.102	0.0837	0.0887	0.0939
0.0984	0.5495	0.0816	0.0806	0.0941
0.5064	0.0976	0.1721	0.094	0.5321
0.4843	0.5551	0.1955	0.0953	0.4425
0.0912	0.5443	0.0947	0.2064	0.0928
0.0923	0.0987	0.6425	0.6272	0.5295
0.4368	0.0977	0.0848	0.0903	1.2175
0.4505	0.5675	0.1798	0.0952	1.1771
0.0971	0.5026	0.0926	0.1649	1.1832
0.0984	0.4774	0.6034	0.5047	0.0969
0.1001	0.4604	0.623	0.5228	0.4485
0.4489	0.0918	0.3172	0.102	0.4289
0.0921	0.574	0.0921	0.0856	0.0958
0.0942	0.4946	0.1023	0.3173	0.5215
0.1033	0.0915	0.4995	0.5666	0.5186
0.5601	0.0935	0.171	0.0925	0.518
0.0961	0.0941	0.1473	0.0944	0.0958
0.4424	0.5177	0.0913	0.0814	0.0993
0.4725	0.5178	0.0954	0.1665	0.0981
0.0929	0.0983	0.0846	0.0837	0.5081
0.5289	0.0959	0.6857	0.667	0.5361
0.5213	0.5581	0.0992	0.1935	0.5044
0.0969	0.4692	0.1684	0.0933	0.0954
0.4457	0.0911	0.0965	0.1494	0.4611
0.4514	0.4905	0.0993	0.171	0.455
0.0899	0.4402	0.0859	0.0839	0.4566
0.0989	3.0639	0.0962	0.9538	1.3619
0.423	0.0959	0.176	0.0966	0.0972
0.0952	0.4661	0.1028	0.1772	0.4524
0.0952	0.0974	0.1012	0.1794	0.5539
0.1004	0.0942	0.637	0.6214	0.0975
0.0944	0.5749	0.1812	0.0979	0.4981
0.0936	0.5081	0.087	0.0869	0.509
0.5268	0.0975	0.0847	0.0895	0.5613
0.1055	0.0883	0.0872	0.083	0.5099
0.4724	0.0985	0.538	0.5382	0.0959
0.0933	0.495	0.1012	0.1722	0.0936
0.0922	0.4658	0.0813	0.0881	0.426
0.4665	0.0976	0.0967	0.174	0.0924
0.4384	0.0986	0.1569	0.0966	0.4387
0.0965	0.1017	3.1671	2.752	3.1426
0.5622	0.0975	0.097	0.1613	0.0911
0.0885	0.5784	0.5966	0.5979	0.5295
0.0962	0.6215	0.1756	0.0982	0.4843
0.1062	0.5464	0.0855	0.0803	0.4798
0.0941	2.4051	0.0948	0.5806	0.0918
0.4575	0.4853	0.1	0.1787	0.5168
0.0978	0.4854	0.0956	0.1874	0.5428
0.4468	0.0993	0.1649	0.0971	0.5436
0.5584	0.5327	0.0803	0.0807	0.0959
0.0971	2.4893	0.0858	0.0905	0.0996
0.5375	0.0974	0.1673	0.0966	0.0933
0.101	0.0961	0.1678	0.0949	0.4825
0.0906	3.7659	0.5759	1.4908	0.4933
0.4998	3.7643	0.0921	1.2704	0.1001
0.0957	0.4357	0.1671	0.0949	0.1018
0.0945	0.0951	0.0853	0.0857	0.4503
0.4308	0.0923	0.0815	0.076	0.4507
0.5454	0.4966	0.094	0.1621	0.0973
0.5564	0.1049	0.165	0.0963	0.4393
0.0969	0.0993	2.6656	2.461	1.3862
2.111	0.0924	0.7561	0.7753	3.1088
0.5575	0.614	0.1795	0.0944	0.5062
0.0934	0.0975	0.5711	0.5599	0.096
0.0978	0.0948	0.1735	0.0983	0.0957
0.5443	0.0994	0.0811	0.0853	0.4872
0.1024	0.0941	0.602	0.6098	0.0944
0.0935	0.5965	0.655	0.6378	0.5217
0.0941	0.0982	0.1632	0.0945	0.096
0.5648	0.5528	0.0789	0.0832	0.5301
0.0998	0.6041	0.0942	0.1839	0.5482
3.52	6.6432	1.295	0.095	0.1006
0.1	0.5399	0.1034	0.1765	0.4446
0.4498	0.5085	0.0888	0.0885	0.411
0.4502	0.0886	0.0888	0.0849	0.0961
0.0995	0.5607	0.0979	0.1677	0.4174
0.4627	0.4587	0.5481	0.5307	0.0969
0.0997	0.4834	0.1814	0.0969	0.4269
0.0987	0.1018	0.5327	0.4979	0.4214
0.4545	0.0957	0.5292	0.5297	0.0976
0.4114	0.0948	0.0864	0.0882	0.4586
0.4458	0.0962	0.089	0.0836	0.445
2.4829	0.1005	0.0972	0.5624	0.0963
0.5463	0.0974	0.0999	0.1938	0.0975
0.5561	0.4891	0.2078	0.0949	0.4406
0.5602	0.097	0.5446	0.554	0.0994
0.6127	0.098	0.6379	0.6352	0.0986
0.09	0.0978	0.3924	0.096	0.5162
0.5005	0.0944	0.6691	0.5351	0.098
3.8836	0.0934	0.5696	0.1035	0.1013
0.0992	0.5598	0.0878	0.0874	0.093
0.0985	0.5789	0.0967	0.1834	0.0959
0.0951	0.0955	0.0912	0.0854	1.2107
0.0918	0.0976	0.0821	0.091	1.2583
0.0916	0.5695	0.6269	0.6288	0.09
0.585	0.5821	0.0963	0.2046	0.0989
0.0988	0.0976	0.1625	0.0952	0.4983
0.0954	0.5542	0.0819	0.0848	0.093
0.0929	0.1011	0.5213	0.5057	0.0926
0.0938	0.4239	0.0827	0.0835	0.0973
0.4612	0.4604	0.5168	0.5088	0.0936
0.0956	0.4468	0.0804	0.0866	0.1
0.4768	0.467	0.5466	0.5309	0.0954
0.4101	0.1003	0.1779	0.095	0.4179
0.4442	0.0934	0.0912	0.1628	0.0963
0.0958	0.1031	0.5098	0.4997	0.0971
0.0946	0.464	0.1812	0.0973	0.4141
0.0877	0.5663	0.6014	0.5781	0.5404
0.5041	0.5557	0.182	0.0971	0.0968
0.0957	0.0983	0.0859	0.0812	0.4253
0.4826	0.5044	0.5372	0.5342	0.0914
0.0958	0.0951	0.0983	0.1625	0.0967
0.0907	0.0929	0.5851	0.5898	0.0981
0.0913	0.088	0.1695	0.0939	0.0953
0.0976	0.4816	0.1913	0.0956	0.4483
0.5502	0.0929	0.0995	0.1689	0.0904
0.098	0.6099	0.1025	0.2072	0.1008
0.0928	0.5199	0.0947	0.0856	0.5211
0.1003	0.0961	0.5109	0.5045	0.0912
0.0919	0.494	0.0957	0.1753	0.0962
0.4348	0.4362	0.0865	0.0848	0.4585
0.0968	0.0966	0.1659	0.1014	0.0964
0.4563	0.5	0.0917	0.1662	0.4339
0.4679	0.5044	0.1909	0.0975	0.0938
0.0959	0.5003	0.5087	0.4818	0.1004
0.5422	0.0985	0.0858	0.0845	0.485
0.5434	0.1001	0.163	0.1018	0.5052
0.0982	1.2804	0.6205	0.6013	0.0957
0.1009	0.595	0.7595	0.6342	0.5503
0.0893	0.0946	0.7733	0.6285	0.5406
0.1009	0.0987	0.6213	0.6604	0.5213
0.0901	0.1019	0.4995	0.4881	0.093
0.4824	0.0947	0.0851	0.0871	0.0937
0.097	0.6253	0.0999	0.4794	0.642
0.53	0.0927	0.2033	0.0961	1.1625
0.0925	0.094	0.0915	0.171	0.4881
0.5448	0.0963	0.0871	0.0873	0.0951
5.0882	2.8229	0.6932	0.0963	2.8586
0.0935	0.0928	0.2012	0.101	0.517
0.0995	0.5705	0.5912	0.5702	0.5306
0.5427	0.5567	0.6132	0.5963	0.1005
0.1035	0.5723	0.1	0.2041	0.5431
0.094	0.0989	0.6094	0.5963	0.0921
0.5542	0.0865	0.0895	0.0814	0.5419
0.5763	0.0978	0.0928	0.1692	0.5654
0.6009	0.0922	0.5497	0.5388	0.5545
0.5275	0.5663	0.1869	0.096	0.0992
0.1008	0.4614	0.1751	0.0987	0.0973
0.4427	0.1014	0.0974	0.1746	0.4586
0.0971	0.4631	0.0849	0.0821	0.4456
0.4782	0.0991	0.0945	0.1721	0.0974
0.4519	0.4864	0.0969	0.1872	0.097
0.0978	0.1017	0.5433	0.5429	0.4878
0.0932	0.0951	0.0973	0.1667	0.0971
0.5967	0.0984	0.1015	0.1723	0.5345
0.4236	0.5011	0.1854	0.0971	0.4389
0.091	0.0961	0.1643	0.1014	0.0945
0.096	0.0948	0.1587	0.0916	0.091
0.103	0.591	0.5846	0.5752	0.0961
0.4399	0.0947	0.1942	0.1012	0.4563
0.1031	0.0952	0.1761	0.0964	0.0989
0.0932	0.0953	0.1781	0.0935	0.4689
0.0907	0.4949	0.1986	0.1039	0.0905
0.4726	0.0989	0.5872	0.567	0.4482
0.0985	0.6006	0.1769	0.0978	0.4196
0.0984	0.5721	0.084	0.0771	0.0902
0.5482	0.0924	0.1727	0.0997	0.5236
0.5961	0.0915	0.6777	0.6599	0.5217
0.0965	0.6584	0.0818	0.08	1.3644
0.0997	0.0925	0.6486	0.625	0.5335
0.5523	0.4825	0.5501	0.546	0.0944
0.5311	0.4997	0.1764	0.1022	0.0941
0.5263	0.0962	0.0835	0.0836	0.097
0.1007	0.567	0.0808	0.0839	0.0903
0.0938	0.5352	0.6339	0.6217	0.5684
0.579	0.0944	0.1916	0.1004	0.096
0.5765	0.099	0.0978	0.1953	0.459
0.1047	0.1013	0.1816	0.0958	0.4845
0.0935	0.4584	0.5418	0.5049	0.5048
0.093	0.5585	0.0944	0.0847	0.0982
0.096	0.6101	0.0941	0.1692	0.1077
0.0919	0.5506	0.6327	0.6379	0.5402
0.0959	0.1058	0.0937	0.1562	0.0971
0.0925	0.0941	0.1709	0.0996	0.4968
0.0959	0.1029	0.0998	0.0911	3.2225
0.0961	0.4702	0.0938	0.1711	0.0961
0.4403	0.4906	0.1795	0.0931	0.4699
0.0967	0.0952	0.1834	0.0953	0.4863
0.0955	0.4724	0.5259	0.5219	0.1009
0.0948	0.4816	0.1013	0.1885	0.0957
0.46	0.4708	0.0875	0.0889	0.0996
0.0955	0.0931	0.0992	0.1833	0.4184
0.5273	0.49	0.5138	0.4933	0.0987
0.0951	0.0923	0.0852	0.0833	0.4138
0.5972	0.5737	0.7193	0.775	0.0946
0.0974	0.6142	0.1895	0.0988	0.0915
0.0955	0.0914	0.4895	0.477	0.0953
0.0959	0.0967	0.0952	0.1559	0.0947
0.466	0.5345	0.0974	0.1723	0.0943
0.0978	0.0937	0.1598	0.1	0.4389
0.0976	0.0953	0.5597	0.5402	0.4506
0.0964	0.1001	0.1652	0.0963	0.0977
0.0925	0.488	0.1715	0.0978	0.4477
0.0962	0.4789	0.1017	0.1648	0.43
0.4381	0.0965	0.1625	0.0971	0.4419
0.4391	0.5295	0.1588	0.0946	0.0999
0.092	0.0997	0.0821	0.0821	0.4212
0.4967	0.5167	0.5314	0.5272	0.0929
0.0959	0.4749	0.0767	0.0825	0.408
0.4598	0.0966	0.557	0.5521	0.445
0.0951	0.4977	0.4964	0.4869	0.0996
0.4754	0.4548	0.0933	0.158	0.4368
0.4412	0.1009	0.1466	0.0942	0.3996
0.0959	0.0907	0.1014	0.1536	0.0936
0.0989	0.0996	0.0968	0.1599	0.5411
0.0983	0.5442	0.1724	0.097	0.0959
0.5354	0.6131	0.0958	0.1814	0.0934
0.0959	0.1016	0.0848	0.0828	0.5102
0.0935	0.0924	0.0936	0.1957	0.1003
0.4317	0.0913	0.0966	0.201	0.1054
0.1023	0.0905	0.0929	0.1668	0.5319
0.5046	0.0947	0.5594	0.5412	0.5252
0.1002	0.4692	0.1816	0.0956	0.0974
0.4576	0.0942	0.0896	0.0866	0.4847
0.0958	0.5764	0.0989	0.2193	0.1003
0.0923	0.4677	0.5349	0.509	0.5103
0.4233	0.0981	0.1689	0.0999	0.0946
3.0666	1.7679	0.0914	0.1014	0.1008
0.1007	0.5432	0.0935	0.1739	0.0918
0.5673	0.0979	0.1635	0.1018	0.0982
0.5282	0.0944	0.0823	0.089	0.0951
0.0964	0.5404	0.0972	0.1953	0.1001
0.0935	0.5766	0.213	0.0995	0.4234
0.0923	0.556	0.0982	0.1839	0.1
0.4993	0.5721	0.5325	0.5131	0.0996
4.6443	2.2851	0.1044	0.6908	0.0965
0.0904	0.4888	0.0974	0.1664	0.0917
0.0985	0.0965	0.5095	0.504	0.3974
0.1023	0.4851	0.0821	0.0867	0.43
0.4437	0.5097	0.0938	0.1639	0.4046
0.0936	0.1022	0.0956	0.1498	0.4404
0.4688	0.5072	0.1037	0.1675	0.4138
0.0982	0.4952	0.0997	0.1625	0.0977
0.4669	0.4791	0.1626	0.093	0.4349
0.4524	0.0983	0.085	0.0796	0.4329
0.4299	0.0985	0.0794	0.0747	0.4412
0.0976	0.0992	0.0926	0.1507	0.3982
0.098	0.4668	0.0871	0.0822	0.1024
0.4755	0.521	0.573	0.5748	0.0948
0.5987	0.0994	0.0983	0.4898	0.0958
0.4774	0.1016	0.5105	0.5035	0.446
0.5056	0.4365	0.084	0.0837	0.4732
0.0908	0.4545	0.086	0.0871	0.0987
0.4299	0.0978	0.1668	0.1026	0.4749
0.0941	0.0935	0.1481	0.0935	0.0986
0.0965	0.4896	0.5136	0.4973	0.4713
0.0936	0.1052	0.6043	0.6076	0.5195
0.6609	0.5128	0.0905	0.0914	0.098
0.438	0.4358	0.0854	0.082	0.4789
0.0983	0.0959	0.0828	0.0823	0.4951
0.0985	0.0926	0.5515	0.5363	0.0975
0.0953	0.1014	0.1677	0.1003	0.4987
0.0974	0.0954	0.1638	0.0982	0.4844
0.4367	0.0939	0.102	0.1664	0.0941
0.0999	0.4517	0.1024	0.1679	0.4606
2.1344	0.5918	0.0952	0.0983	3.1022
0.5167	0.5797	0.1977	0.0993	0.5466
