"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
-0.5317	0.1273	-0.9923	-0.6982	-0.5129
-0.3031	-0.2269	-1.337	-1.2506	-0.1398
-0.5021	-2.031	-0.8916	3.0066	-1.6104
0.4126	0.5013	0.2666	-1.1189	1.5376
-0.6061	0.7559	-0.1432	-0.5464	-0.0967
0.3831	0.6948	-0.0538	0.1096	-1.3012
0.1785	0.9145	0.1344	0.1741	-0.444
-1.7618	1.9005	-0.5169	-0.5102	0.1562
0.6509	0.5465	1.6155	1.462	2.1471
0.7001	-0.1402	0.7107	-0.2196	1.7444
1.2875	-0.8754	0.7416	1.3937	0.2082
0.0559	-0.5051	-0.135	-0.5279	0.3931
-0.7224	-0.1957	-0.2457	0.6575	-1.0734
-0.8658	0.2315	-0.8679	-0.4436	-0.1475
-0.6964	-0.2144	-0.7806	-0.6548	-0.2054
-0.7978	0.1056	-0.0893	-0.1734	-0.7388
-0.0823	-1.2883	-0.7208	0.9806	-2.077
0.8644	0.2476	1.651	1.6525	0.4489
-2.369	-0.1293	-2.0003	-1.9882	-0.7886
-1.5163	-0.8218	-1.499	-1.2814	-1.0614
0.407	0.0742	0.3506	-1.6411	1.8255
0.1331	-0.6882	0.9969	0.7995	0.1064
2.3059	1.1026	-0.2801	-1.6677	-0.2484
-1.3305	-0.4691	-0.4812	0.6309	-0.3768
2.5753	-0.3314	0.4003	0.4462	-1.3299
0.9997	0.2865	0.2372	0.5408	-0.4484
-0.0782	1.2196	0.2009	0.4016	-0.9666
0.1305	-0.3755	0.039	-0.1325	-0.992
-1.1133	0.3025	-0.4976	-1.1121	1.8944
1.5005	0.2065	-0.5213	0.2862	-1.0364
-1.9388	-0.2939	0.2372	1.1194	0.0001
-0.287	0.6409	2.299	0.2167	2.4244
-0.0006	-0.7938	1.4588	1.0221	2.0879
0.9638	0.225	1.0167	2.2718	-0.5216
1.6552	1.1385	0.1915	-0.609	0.6533
-0.5921	0.3217	-0.5951	-0.4664	-0.7298
0.1109	0.4672	-0.2229	-1.1389	0.5693
-1.5229	-0.7818	-1.7451	-0.2036	-0.5631
1.4127	0.1536	-0.2245	2.0303	-4.4817
2.1206	0.1451	-0.1487	-0.2442	1.0383
-0.4212	-0.0815	-1.602	-1.3366	-2.3152
0.589	0.2059	0.0396	-0.2403	0.1365
1.5855	0.3904	0.3996	-0.0166	0.5672
-0.9542	1.0822	-1.9411	-1.1077	-1.3923
-0.1482	1.2244	0.4344	0.6534	-0.1204
0.7651	0.5659	0.3346	-0.2759	0.4597
-1.2414	0.5781	0.5326	-2.1458	1.3726
1.6862	0.847	0.9063	-1.0549	2.2386
0.4513	-0.8527	-0.4733	0.0524	0.5101
-0.9916	-1.5345	0.0798	1.0884	0.8499
0.2039	-0.9678	0.9017	1.1361	0.7636
-1.5186	0.1075	-0.9983	-0.9485	0.4991
0.7503	-0.8063	-1.4501	-1.3275	-0.6429
1.3532	-0.8257	-2.0486	-1.3347	-1.7293
-2.795	0.1973	-2.1771	-0.2752	-3.2804
-0.9232	-0.466	0.277	1.9211	-0.0373
-3.0581	-0.9838	-2.033	-2.1493	1.7537
0.1246	0.1065	-1.5535	-2.0161	0.447
0.3023	-1.7471	-1.1949	-1.0471	0.5749
1.7058	0.9596	0.2839	-0.2941	0.588
-0.342	0.6573	0.7365	-0.1946	1.7283
-2.0285	0.1134	-0.0475	1.9505	-0.9486
-0.7172	0.0216	-1.4001	1.5649	-3.8827
-0.7261	0.7984	-0.4823	-2.502	0.0744
-1.2983	0.4427	-0.1305	0.1042	1.2256
0.2602	0.8782	0.9596	0.0872	1.0457
-0.3135	-0.0456	0.3674	0.6339	0.8229
-0.0348	-0.3326	0.6529	0.638	0.7276
0.2411	1.598	1.0044	0.8406	0.4409
-0.3375	-0.5342	-0.3091	-0.0878	0.4112
0.2705	-0.9131	-0.1655	0.0392	0.9665
1.2231	0.7628	1.1865	1.1882	-0.2728
-0.3276	-1.0127	-0.9764	-0.4918	-1.711
-1.1903	0.9306	-0.0801	-0.7184	0.0231
0.1966	-1.9815	0.2343	0.3922	1.1067
-1.5552	-0.2215	0.8684	1.7208	1.0315
0.9802	0.3358	-1.46	-2.2267	-1.3533
-1.0229	-1.0381	-0.9762	-0.0994	0.2657
0.7395	-1.3177	0.538	0.8989	-0.3633
-0.8368	0.1389	-0.0955	-0.8025	0.8389
-0.166	0.5666	-1.6244	-0.0268	-2.186
0.7893	0.4031	-0.1205	0.0074	-0.5951
4.6253	0.1625	1.1936	-0.3365	0.2113
0.6732	0.6806	0.6533	0.5288	0.5921
-0.0458	-0.1496	0.421	0.4388	1.7188
-1.8057	-0.765	-1.2314	-2.2207	1.0512
0.0434	0.7498	-1.6293	-0.8555	-1.3953
3.358	1.1941	1.2312	-1.6487	0.648
-0.5728	-0.5699	-0.3608	3.7299	-2.4494
-0.8832	0.8388	-1.1914	-1.5176	-1.2083
1.1478	1.0434	-0.7288	-1.6473	-0.8557
0.5952	0.1199	-0.4125	-0.4231	-1.2912
4.4402	0.8738	-0.8038	-0.9844	-2.2459
0.5377	0.108	-0.4931	-0.7786	-0.6419
-0.7789	1.2394	-0.2816	-2.0314	-0.2331
-3.683	-0.7085	-1.3526	-0.3765	0.2517
1.8567	-0.0577	1.8308	0.1072	1.7795
0.5355	-1.0626	0.4528	0.2072	1.6858
-0.9234	0.3313	-1.9219	-1.7416	-0.7238
-1.8348	0.6299	0.7636	1.8185	-0.4631
-0.1519	0.2456	0.1018	-0.3436	-0.6107
-0.5722	0.4	-0.6273	-0.1607	-1.8239
2.7541	1.1301	1.2516	0.5074	0.2834
0.8594	0.9655	1.3757	2.9751	-1.8608
1.3855	0.297	1.4228	0.4789	1.3587
0.5376	2.054	1.2357	1.8601	-1.5481
0.7414	0.3105	1.2595	0.4318	0.9015
-0.1472	0.8973	-1.9541	-1.8591	-1.9422
1.5529	-1.3578	-0.0957	-0.6667	-0.5628
0.1379	0.5705	0.6539	0.1584	0.5633
-0.4064	-0.5249	0.527	0.6213	0.1951
0.7027	0.2462	1.1853	-0.7019	1.439
0.4502	0.2686	1.0583	1.0355	-0.0923
-2.0049	-0.8243	-0.8067	-0.9081	-0.7231
-0.0106	0.1702	0.098	-0.5895	0.2901
1.3313	-0.7322	0.1813	-0.3212	-0.1772
1.2006	-0.9804	0.4771	1.301	-2.3858
-0.6431	0.4493	1.2362	1.0234	1.7863
-1.4543	0.2121	0.1651	1.7377	1.0182
-0.0239	-0.2295	0.3984	0.0896	0.2661
0.4013	1.0124	-0.9054	-3.6615	1.3065
-0.3941	1.418	0.4954	-0.6769	1.2839
-0.7891	-0.6746	-1.8043	-1.1825	-0.7728
-0.4787	-0.7399	-0.1727	1.8571	-1.0573
0.7425	0.6313	-0.4339	-1.1413	0.1649
-0.0399	-0.9323	-0.1227	-0.2085	-0.454
0.2265	-0.6129	-0.4816	0.2558	-0.961
-2.0277	-0.4709	-0.0345	0.5897	2.0119
-1.5012	0.1451	-0.4446	0.3105	-0.9147
-0.0178	-0.7199	0.7372	0.9504	0.92
0.0872	0.0606	-1.1845	-0.7898	-0.8223
0.1728	-0.3178	-1.0479	-1.6536	0.7414
-0.2927	1.0326	-2.7326	-2.6162	-2.18
0.7899	0.9333	-0.1885	-0.2621	-0.4035
-1.0986	-0.1341	-0.5166	-0.4781	0.3002
-0.7729	-0.6376	0.3256	0.8693	0.961
0.1136	0.0188	-0.1901	-1.0533	0.2681
-0.3728	0.301	-0.456	-0.3616	-0.3309
-1.1527	0.4313	-0.8656	-0.7076	-1.4527
1.8152	-1.2443	-0.9213	1.0769	-2.1779
1.5315	-0.0722	0.328	-0.6987	-0.1866
-0.9205	0.5447	-0.0161	0.9265	-0.0203
0.3997	-1.5103	-1.0293	0.8756	-1.7699
-0.5143	0.5345	-0.7033	-0.6606	-1.3229
0.3766	1.1977	0.7585	-0.5879	-0.188
0.8575	1.1308	0.1779	0.4931	-0.6323
-0.2038	0.2139	-2.2601	-2.5889	-1.7027
-3.5281	-1.0804	-0.6915	1.3728	-1.5917
0.8789	-0.0774	-0.7581	0.2885	-2.0588
2.746	0.7778	1.8209	0.5629	1.4688
0.5316	0.1345	0.1201	-0.7747	1.0206
-1.4337	-0.208	-2.3959	1.0627	-2.8515
0.8791	1.561	0.5006	-0.268	0.3242
-0.2026	0.053	-0.3722	-0.8288	0.284
-0.8864	0.1381	-0.4784	-0.3511	0.2497
0.6763	0.8842	-0.0865	0.5721	0.4921
-0.061	0.0898	-0.6721	-0.8181	-0.0819
-1.328	0.6574	0.3324	-0.9461	0.6397
-1.715	-1.5697	-0.5697	0.4907	1.1786
2.4613	-0.0805	0.5682	0.2831	-0.9531
-2.4229	0.1333	-0.9259	1.0938	-1.2813
-1.2503	-0.0813	0.239	0.2157	1.6664
0.4219	-0.0733	0.1914	0.1972	-0.9912
4.4791	1.3031	0.8667	-2.3617	0.4955
0.5884	0.2524	-0.4134	-0.1606	0.3748
-0.5628	0.3978	0.7553	0.3221	0.1006
2.8122	1.4877	1.4953	-0.7914	1.9034
-0.1016	-0.833	-0.5151	1.4007	-0.88
-0.7772	0.276	-0.6078	-1.3106	0.7977
0.0827	-0.1035	0.1799	0.136	-0.1635
0.7196	-1.7523	0.1367	0.2239	0.0588
-0.4547	-0.879	0.0469	0.0824	1.3953
-2.2655	-1.0737	-1.2197	-0.3158	-0.592
-0.8416	-1.1889	-0.8929	-0.6078	-0.7048
-1.3115	-0.7855	-0.7791	-0.8676	0.4795
-1.8627	0.7669	-0.3907	0.0122	-0.5694
0.7628	-1.1044	-0.2355	-0.2505	-0.295
0.9507	-0.5014	0.4469	0.0329	0.1046
0.769	-0.7827	0.443	0.3289	0.8142
-0.4512	-1.3529	-0.9812	1.1315	-1.9039
-0.8628	-0.149	-0.0898	-0.8654	0.9693
0.0255	0.1973	0.3683	0.4402	0.2414
-2.5197	0.0666	1.4179	1.8986	0.2824
-0.5118	0.6264	0.8613	1.8111	-1.0625
0.1123	-0.8603	-0.1416	-2.1926	1.1289
-0.4273	0.7831	0.4204	0.0858	0.1773
-0.3156	1.1771	0.7246	0.5966	0.1732
-0.6345	1.1143	1.0069	0.9462	-3.2089
-0.7722	0.4088	-0.2818	-0.3549	-1.0974
-0.2912	-0.2509	0.3711	0.823	1.1819
-1.4097	0.2122	-0.478	0.3017	-0.8747
-0.9271	0.4976	-1.3969	-1.3074	-1.0891
0.2206	0.2104	-0.2867	0.794	-1.0053
-0.022	-0.6791	0.1927	0.8283	-1.0312
-0.9424	-0.1047	0.6587	1.2174	-0.375
-0.4713	0.0052	-0.034	0.5892	-0.7659
0.542	1.1639	0.4772	0.5572	-0.8362
1.0545	-0.1329	1.2852	0.1419	1.5396
1.7845	0.4495	0.9766	0.1107	0.4885
1.2618	-0.6037	0.7335	1.4039	-0.4326
0.3321	-1.1132	0.9848	1.6262	-0.683
3.2071	0.2189	2.7099	2.5735	-0.6802
0.0168	0.5899	-1.2856	-1.4694	-1.9422
0.411	-0.8874	-0.2712	0.3959	0.0761
1.3332	1.5917	1.6994	1.7337	0.4671
-0.2205	1.0391	-0.6965	-0.5207	-0.2556
1.87	1.6512	1.1165	1.2168	-0.737
0.5163	0.9078	0.2225	-0.2494	0.0463
4.4863	0.8236	1.3765	-2.189	0.9458
-2.3351	-0.0209	-0.7024	-0.2903	-1.7398
-0.8542	0.0481	0.4634	0.4798	0.3793
0.6941	-1.4325	1.684	1.7836	-0.617
-0.7887	-0.0042	1.0231	3.126	-0.5669
-1.9633	0.1883	-0.0196	0.3402	-0.7099
-1.2319	-2.5275	-2.0093	0.8488	-2.6162
-0.0166	1.0912	0.729	-0.8491	0.5379
0.2754	1.4138	0.5743	-0.4586	0.392
0.353	1.5414	-1.7437	-1.5357	-0.8312
2.0665	1.3288	0.698	0.0018	-0.615
-1.0323	0.469	-0.9715	-1.5198	0.2543
0.1583	-0.5806	0.1077	-0.1192	0.756
-0.8759	0.2157	0.4103	-0.0117	0.1434
-0.0532	-0.5868	-0.1511	0.0047	1.4265
-3.1958	0.0273	-1.3622	-0.5335	0.2674
-1.7048	1.3043	-0.4077	0.523	-0.1069
-1.3056	-0.9296	-0.6586	0.4668	-1.0714
-0.4102	-1.3802	-1.4379	-1.9119	-0.5187
0.3895	1.2894	-0.9912	-1.0013	-0.3574
-0.0548	-1.133	0.1555	0.9958	-0.6157
-1.0281	0.384	0.9331	1.4315	-0.1147
-1.1843	-1.4311	0.8983	0.9523	0.0505
-1.1226	0.9813	-0.4554	-1.9078	0.9241
2.5673	-0.4501	1.3379	-1.4239	2.0733
-0.5256	-0.6848	-0.6539	0.0908	-1.1361
-2.2632	-0.2186	-2.975	-2.9676	-2.0822
-0.3878	0.0746	-0.0289	0.3887	0.2383
-0.2051	-0.7555	-0.0847	-0.2844	1.1695
0.5098	0.0804	1.0112	1.7275	0.4884
-0.5724	-0.171	-0.0846	0.6219	-0.3888
0.1139	0.1447	-0.6935	-0.4147	-1.2493
0.9495	0.6546	0.7581	0.4495	0.2418
0.9231	-0.0516	0.6713	0.6557	0.3615
-0.8182	0.0165	-0.3154	0.8943	0.1425
-0.3777	1.4119	-0.4953	0.0552	-1.9056
-0.7671	-1.1391	-0.6431	0.9345	-1.0645
0.3001	1.1167	0.5488	-0.2295	0.0852
0.1652	0.7401	0.1875	0.2712	-0.2764
1.1796	-0.4588	-0.1165	0.2956	-0.7589
-0.3007	-0.2778	0.1895	0.0642	-0.5771
-0.4225	-0.6936	-0.6204	-0.6541	-0.3849
0.4998	-1.3624	1.0717	0.3093	0.2802
0.619	0.388	-0.187	0.0665	-1.1023
1.2594	1.8464	0.8297	-1.3678	1.3574
0.0086	0.5346	0.2157	-1.8491	1.3809
0.2337	1.9194	1.362	-1.4224	2.0886
-2.3646	-1.5524	-0.6653	0.3556	-0.0401
1.8723	-1.268	-0.7281	-1.2145	-0.4898
-1.0266	1.2556	0.8107	1.1214	-0.0629
0.5217	-1.4776	0.6913	0.9518	0.3783
1.4494	0.9311	0.8781	-0.5178	0.5861
0.5388	-0.302	1.3048	1.9604	0.0625
0.734	-0.1643	-0.0545	-0.0375	0.0267
-3.8355	0.6624	-2.4806	-0.2166	-2.054
3.0042	0.6384	-1.4472	-2.5256	-1.942
0.1047	-1.9114	0.1569	0.964	0.705
3.6665	1.9396	1.8067	-0.4975	1.2186
1.9672	0.2222	0.7062	-0.1006	0.6812
0.2994	-1.9779	0.076	-1.3737	2.1685
0.2244	-0.0321	0.8712	0.9101	0.6979
-0.0136	0.6784	0.1617	0.1583	0.8683
0.8033	0.0048	1.6523	-1.384	0.8303
-0.6588	-0.2308	0.4242	-1.2994	1.1631
0.4355	0.1733	0.3074	-0.1062	0.4818
1.3272	0.2036	0.5186	0.4045	0.189
1.4527	0.7574	-0.6313	-2.2148	-2.0047
2.0632	-0.1982	0.9411	0.8724	-1.1671
0.762	0.0368	-0.1128	0.1747	0.6377
-4.2933	-0.3663	-0.3712	3.2938	-0.2118
-0.9207	0.0511	0.1566	2.0438	-0.7408
-1.4345	-0.8219	-0.6848	-1.2325	0.1376
-0.0238	-0.7858	1.5068	-0.1826	0.7128
1.9878	-0.3015	-0.3245	-1.1966	-0.1401
2.4715	-0.0462	-0.7003	0.5616	-2.6755
-0.4512	0.1308	0.8343	2.3727	-0.1898
-1.3825	-1.8466	-1.6428	0.7655	-1.8299
-4.8264	-3.262	-1.7364	2.4161	-1.3191
-2.1397	-5.1928	-2.6054	-2.0576	0.8843
-0.8883	-1.4065	-0.9648	1.7548	-2.1498
-0.0753	0.4127	-0.4206	-0.6533	-0.606
-1.9094	-1.265	-0.959	-0.3563	-0.6804
-0.6363	-2.0666	-0.7809	-0.346	-0.6301
0.2748	1.4659	0.7325	-0.535	1.1124
0.4583	-0.1694	-0.5752	-0.9559	0.4915
-0.9747	0.4126	0.3378	0.3205	0.2533
0.2992	1.0232	0.012	-0.5905	0.0246
0.2912	0.0507	0.2144	-0.9414	0.2674
0.3842	-1.3195	-0.1271	0.441	-0.6548
-0.3569	-0.5469	-0.6165	-0.4336	-0.537
0.2205	-0.6779	0.0821	0.2921	0.3208
-1.2283	-0.1068	-0.364	-0.8808	-0.7372
-0.1434	-0.276	-1.0361	-0.1858	-2.0376
0.0203	0.5311	-0.0097	0.4411	-0.4524
0.0121	-1.3668	0.421	1.1576	0.3879
-0.1141	-0.7419	0.1347	1.6029	-0.6217
-2.3044	-0.4643	-1.2525	1.209	-0.4291
-0.6578	-0.4566	0.3943	0.324	1.5632
0.2743	0.5293	0.0688	-3.913	2.5812
-0.5955	-0.4881	0.5685	1.442	-0.111
-0.8745	-0.0753	-0.1813	0.8734	-0.6102
1.032	-1.1564	1.1159	1.2149	-0.6377
-0.0061	-0.5981	0.9247	1.3649	1.3415
-0.6423	-2.3739	-0.8414	0.7918	-1.3009
-0.7758	-1.3849	-0.7032	-2.0138	2.0016
-1.0484	-0.8252	-2.001	0.1844	-2.1143
-0.9213	-1.9599	-1.9423	-0.7963	-0.1627
0.6952	0.5213	-1.1678	-0.1518	-1.1187
-0.8212	-2.059	-0.7674	-0.3878	-0.0813
0.1269	-0.3296	-0.9774	0.0516	-0.0848
-0.8658	-0.3548	-0.7672	1.6371	-1.804
0.4037	0.3906	1.1355	1.115	0.9792
-0.3723	-0.1252	0.4777	0.5636	0.8417
2.7427	1.4973	1.011	-0.2559	0.7712
0.5707	0.2117	0.2247	2.0136	-0.6792
-0.2658	-0.833	-1.3226	2.3713	-3.4513
0.7717	-0.4781	0.6233	1.106	-0.5812
-1.0007	-0.6543	-1.2123	-1.0582	-0.3999
-0.6387	-0.2957	-1.4381	-1.0742	-0.1354
-0.42	-0.4293	-1.0097	0.073	-0.3077
-0.3221	1.8697	0.3889	-0.0194	-1.4821
-3.6924	-1.7943	-0.5568	1.3055	0.3153
0.4653	0.7466	1.7167	0.8351	0.1435
2.2579	1.0877	1.728	-0.5364	2.3126
0.6274	-1.7846	0.4445	1.1301	0.4937
0.3741	0.1601	0.505	-0.5076	0.3771
0.1554	0.7176	0.6609	0.703	0.2558
-0.9879	1.5241	-1.0978	-0.6001	-0.3815
0.1168	0.6227	0.4848	-0.591	0.9742
0.3997	-0.4604	-0.3069	-1.112	0.947
-0.0776	0.0448	0.3974	0.2121	1.0686
-0.9496	-0.0707	-0.8012	-0.2523	-0.5297
-0.2795	1.2014	-0.9681	1.6375	-3.6972
0.0252	0.03	-1.1523	-1.0464	-0.7381
-1.3218	-0.8229	-0.8849	-0.8539	1.6724
-0.0785	0.6747	0.2794	0.686	0.0027
0.3316	1.4242	1.1045	0.3085	-0.0998
0.0476	0.9187	-0.6214	0.1846	-1.4459
-1.1421	0.1956	-0.9264	1.1794	-2.6349
1.0869	-0.7254	-0.0936	-0.2831	0.2089
-0.5386	-0.2124	-0.6237	-2.1447	1.2797
-0.9904	-0.2454	-1.0738	-2.3151	-1.4724
0.1107	1.0247	0.5089	-0.0422	0.3157
-1.1116	-0.4296	0.0631	-0.2664	0.9612
1.0734	0.629	0.4661	-0.9956	1.7399
-1.0458	-0.6417	0.0513	0.8806	-0.0614
2.4979	-0.7359	2.1888	2.044	-0.6949
1.3778	0.955	1.8538	1.2201	1.3295
1.3706	0.1897	1.897	-0.7849	2.4816
0.8898	1.2885	-1.7616	-2.1943	-1.6111
1.1968	0.8229	1.1773	2.2797	0.2429
-2.2382	0.753	0.498	0.7576	0.9485
4.3402	0.7559	0.27	-3.9398	2.141
-1.5805	1.1438	0.207	0.2805	-2.3142
0.8306	0.6552	1.0209	-1.4625	1.6448
-0.3561	0.3709	-0.1395	0.0206	-0.3292
-0.1633	1.5257	-0.015	-1.369	1.7167
0.3231	-0.3552	1.2011	1.6453	-0.0294
1.0771	-0.2344	-1.0143	-0.8889	-0.3051
-1.0244	-1.5282	-0.5832	-0.9818	-0.1487
1.0536	0.5779	1.5587	1.4272	-1.0755
0.5983	-0.1812	-0.1011	-0.5698	-1.0011
