"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.4379	267.5685	307.3499	1226.0851	-81.6845
0.2155	188.8239	5.944	1102.2592	0.0034
1.1786	264.2255	93.9742	71.8283	1.0644
-2.4976	180.8042	467.5223	8718.0449	11.8196
-4.6308	234.9676	2428.5295	8542.8916	9.0622
0.496	210.0698	64.3242	456.992	-51.6492
1.9258	134.041	101.8956	4069.489	0.3947
2.0894	112.035	37.0219	4378.9297	0.535
0.8457	233.2586	17.0727	745.9601	56.6805
0.8287	230.4589	21.8445	970.6201	36.7715
0.754	216.5744	92.1193	1053.296	0.339
0.7648	197.2839	12.0984	519.6229	32.8718
0.6916	222.631	14.2144	472.7829	3.6572
0.9196	175.4183	28.6758	2321.1602	55.7739
0.1801	142.9647	0.5429	13.9598	53.253
-0.7065	47.8989	1.7305	2956.1257	0.2237
3.2553	292.225	436.4616	7710.9795	4.1
-0.6444	123.4645	20.0849	654.9008	-101.254
0.892	211.7646	17.8435	105.7513	25.4036
0.8847	240.3565	1.5042	42.7076	0.8932
0.8087	273.7587	31.5716	443.6787	-34.7488
0.8899	239.6608	8.681	165.8892	3.5373
0.8825	239.667	6.3313	222.7175	-0.0312
1.728	103.4806	12.8038	406.6011	212.2678
0.2378	149.4113	16.495	490.2056	41.3608
12.6907	181.0369	1371.5739	20874.9727	46.5889
0.5531	141.0896	98.1475	2916.0151	4.3405
0.5323	209.9683	0.8902	36.3227	-48.8102
0.7196	220.0038	243.4815	1199.8516	0.0146
0.9394	203.0138	52.341	485.6483	0.0411
0.9684	228.6477	1.6111	1068.6277	0.0799
0.39	283.1445	490.0946	1056.2887	-0.1468
0.6792	267.5212	574.8276	3514.2515	-0.4994
0.6189	321.9908	228.2199	1057.2926	-0.0894
0.4637	209.1318	433.8275	1089.8176	-0.1047
0.8969	207.7554	239.3448	2079.8428	-2.9279
0.5475	134.9779	271.4334	27.9033	0.2567
0.8676	111.6574	14.6323	276.4282	0.2703
-0.0104	183.6751	140.8331	2871.0417	4.247
1.2264	140.2806	399.787	2336.4512	1.5779
1.9363	190.8054	397.0313	5993.0737	0.2744
1.5957	173.4502	369.5632	4378.6904	0.7337
0.5374	171.5771	8.4058	166.8805	0.5926
0.7359	164.55	47.0251	1371.3401	1.5002
0.6587	140.4371	11.4159	1197.3243	0.805
2.1195	127.1545	99.1582	5283.2144	1.2062
0.4562	219.9949	435.8195	741.5683	47.1626
0.9582	201.1548	54.5351	974.9142	92.899
0.7475	200.6593	182.1842	747.1817	73.8531
0.6332	273.5836	201.9117	158.47	12.497
0.6946	198.2819	208.0497	746.2249	16.3687
0.3515	204.1968	1.7852	103.5274	0.1619
1.6259	139.8575	433.5637	5280.5454	1.1641
0.4513	206.6797	174.6766	2919.6243	2.0579
1.7416	129.6046	27.2518	669.6881	0.4801
-0.3043	72.2431	348.2868	7413.1455	46.4973
-0.7252	85.0786	401.9979	3173.8276	12.0229
7.1328	196.0241	2506.9614	67587.8672	1.6175
1.4937	140.549	26.8103	460.8706	7.3486
0.0362	160.7482	5.4839	105.1836	0.1403
