"","canopy_height_m","ldmc_geo_mgg","leaf_mass_mg","leaf_size_mm2","seed_mass_mg","genus"
"Lapsana communis",NA,-1.00767443531009,0.461211398303037,0.875307488745889,NA,"Lapsana"
"Lathyrus latifolius",1.56260013825734,0.454876973902191,1.211530045973,1.05836097500156,1.84888542270211,"Lathyrus"
"Lathyrus nissolia",NA,0.215418819663435,0.158709330886324,0.0134080402943128,1.06396697658912,"Lathyrus"
"Lathyrus odoratus",NA,NA,0.392829173719882,0.507817731365451,NA,"Lathyrus"
"Lathyrus pratensis",0.362749937787974,1.03592357299986,-0.882767833522608,-0.949115316403237,NA,"Lathyrus"
"Lathyrus vernus",-0.396956590432475,NA,NA,0.808822429124306,1.33685058986686,"Lathyrus"
"Legousia speculum-veneris",-0.768829883297981,NA,-1.53593029828051,-1.17293755704084,-0.788396564757102,"Legousia"
"Leontodon hispidus",-0.474665714173729,-0.753054536126434,NA,0.463291834095049,NA,"Leontodon"
"Lepidium campestre",-0.266422359908872,NA,-0.427838384109924,NA,NA,"Lepidium"
"Leucanthemum vulgare",-0.0583597270610798,-0.952360394172913,-0.194135509613899,-0.185559568112525,-0.461434190869868,"Leucanthemum"
"Leucojum aestivum",0.194867889775323,NA,NA,NA,1.8396652827545,"Leucojum"
"Leucojum vernum",NA,NA,NA,0.63825744796701,NA,"Leucojum"
"Levisticum officinale",NA,0.147394092363222,NA,2.25769040602116,NA,"Levisticum"
"Lilium bulbiferum",NA,-0.738390099480928,-0.200265719936778,NA,0.959115559561505,"Lilium"
"Linaria vulgaris",0.0702065661549947,0.0541060301855964,NA,-1.1646107498661,-0.838748133702537,"Linaria"
"Linum usitatissimum",0.143427908474797,-0.336107038812084,-1.91536261993095,-1.65809804663992,0.777644982775347,"Linum"
"Logfia minima",NA,NA,-2.67956368013682,-2.62881788320937,-1.76521011290007,"Logfia"
"Lolium multiflorum",-0.166181533250523,0.950261226071654,-0.199760125895314,-0.238454981027881,NA,"Lolium"
"Lolium perenne",-1.07526266799105,0.386211388203582,-0.510078158733635,-0.455769631002376,0.325231549996587,"Lolium"
"Lonicera caprifolium",2.41027881430882,NA,0.318423488789782,NA,0.998923171744458,"Lonicera"
"Lotus corniculatus",0.0983290440417376,0.00799614735064365,NA,-1.04542861258935,0.161248255295097,"Lotus"
"Lotus pedunculatus",-0.369377618928567,0.303182895965781,-0.456506898005948,-0.328737360039496,0.733939164094507,"Lotus"
"Ludwigia palustris",-1.11410103596034,0.269917870136695,-0.859915240597953,-0.688808969603792,-1.48963048364353,"Ludwigia"
"Lunaria annua",0.143427908474797,-1.27500712423856,NA,1.12097377687961,NA,"Lunaria"
"Luzula campestris",NA,NA,NA,-1.35906396685838,-0.188688909447311,"Luzula"
"Luzula pilosa",-0.901800499012899,0.549954668133396,-0.206512571398615,NA,-0.0158227149406112,"Luzula"
"Lycopus europaeus",0.362749937787974,-1.54155879440488,NA,0.342294305274644,NA,"Lycopus"
"Lysimachia nummularia",0.143427908474797,0.545865290150234,-0.695227464123886,-0.63913219806713,NA,"Lysimachia"
"Lysimachia punctata",0.334347592890158,NA,NA,0.57961308661671,NA,"Lysimachia"
"Lysimachia vulgaris",0.798655705937244,NA,0.440887414846216,0.520158833226317,NA,"Lysimachia"
"Lythrum hyssopifolia",-0.206036906017113,NA,-2.22594454588169,NA,-0.530441070013361,"Lythrum"
"Lythrum portula",-1.25636670855429,NA,NA,NA,-1.63557540017515,"Lythrum"
"Lythrum salicaria",NA,-0.0815800069383985,NA,0.320745087117574,-1.17920578205556,"Lythrum"
"Malus sylvestris",2.60782854574504,0.782347812533432,0.817934525407712,0.592344554734481,1.516383349678,"Malus"
"Malva alcea",0.493284168311577,NA,0.115012752829228,NA,0.651735273887892,"Malva"
"Malva sylvestris",0.376639350848065,-0.212401611271961,NA,1.10942942154212,NA,"Malva"
"Matthiola incana",NA,-1.17706673303007,NA,-0.252622599107973,0.345426555109783,"Matthiola"
"Medicago arabica",-0.216267197030858,0.0515730386637679,-0.373028753806402,-0.180900695747637,0.301189388297488,"Medicago"
"Medicago lupulina",NA,0.147394092363222,-0.422375143725118,-0.330467133336658,0.275296623715991,"Medicago"
"Medicago polymorpha",-0.0622884644976447,NA,-0.0916886920569624,NA,0.517108599454034,"Medicago"
"Melica ciliata",-0.0688726284726471,2.67609162876,-0.642974835573467,-0.814857175905839,-0.0785428267423815,"Melica"
"Melilotus officinalis",NA,0.660485766507986,NA,-0.237581966592109,NA,"Melilotus"
"Melittis melissophyllum",NA,NA,0.0646522877354368,0.52997200873807,NA,"Melittis"
"Mentha aquatica",-0.00912335507753296,-0.0849123251243715,NA,0.314651431816644,-0.98674160199925,"Mentha"
"Mentha longifolia",NA,0.132481109151666,0.223473428124932,NA,-1.3205983462333,"Mentha"
"Mentha pulegium",NA,-0.0896588190958491,-0.931500877640037,NA,NA,"Mentha"
"Mentha suaveolens",0.376639350848065,-0.0507510504752516,0.180633362243711,0.235669612293012,NA,"Mentha"
"Menyanthes trifoliata",-0.746122172999515,NA,0.845080596898918,NA,0.521764437371967,"Menyanthes"
"Mercurialis annua",NA,-0.304697913980681,-0.428369131424706,-0.118660671482916,0.402945954014856,"Mercurialis"
"Mercurialis perennis",-0.551944239176118,NA,0.377363505555127,0.363946791202094,NA,"Mercurialis"
"Mespilus germanica",2.66550728971081,1.49800116353135,0.765037233609912,NA,1.97008320069688,"Mespilus"
"Misopates orontium",-0.113971492905709,-0.860589158432065,-0.706350225005146,NA,-0.890378350158798,"Misopates"
"Moehringia trinervia",-0.755140324854164,NA,-1.42209491442661,-1.30182869551372,NA,"Moehringia"
"Molinia caerulea",0.675850788559129,NA,0.180574586943474,0.160191708709549,-0.162697391721767,"Molinia"
"Muscari botryoides",-0.901800499012899,-1.7992888101146,0.133911235926958,0.252959319091587,NA,"Muscari"
"Myagrum perfoliatum",-0.454635334398244,-1.28022640915196,0.024477988782515,0.128336282684096,1.4569258171639,"Myagrum"
"Myosotis arvensis",NA,-1.09286226341029,-0.173987029164054,NA,-0.591016755299251,"Myosotis"
"Myosotis laxa",-0.576031801634192,NA,-0.889300690874768,-0.565204829598472,-0.719392153048478,"Myosotis"
"Myosotis ramosissima",-1.27183709652559,-0.624427534114302,-0.748943466963346,-0.861006092047022,NA,"Myosotis"
"Myosotis scorpioides",NA,-0.69857718739417,-0.411739471639804,0.0704635161344191,-0.577119568722372,"Myosotis"
"Myosotis sylvatica",NA,-0.636554627732285,NA,-0.232086052964841,-0.298671150103149,"Myosotis"
"Myriophyllum spicatum",0.903134436695246,0.688930851339957,NA,NA,0.113491041042065,"Myriophyllum"
"Narcissus pseudonarcissus",-0.516037793087302,-0.796222135947018,0.426461720211559,NA,0.84317016216301,"Narcissus"
"Nasturtium officinale",-0.454635334398244,-1.71130499871821,NA,NA,NA,"Nasturtium"
"Nigella arvensis",-0.495126887661478,-0.157318581365021,NA,-0.856663499518112,NA,"Nigella"
"Nigella damascena",0.00116223588085017,-0.0852087331693378,0.359233557005181,0.481621195467889,NA,"Nigella"
"Nymphaea alba",-2.43303243908454,NA,2.13157520219717,1.97116706597111,0.307084314320548,"Nymphaea"
"Oenanthe aquatica",0.417130904111299,NA,0.841877539252301,NA,NA,"Oenanthe"
"Oenanthe fistulosa",0.0890469421514717,-0.887299000090062,-0.503611264466413,NA,NA,"Oenanthe"
"Oenanthe lachenalii",NA,0.0772134883771633,NA,0.114799799824092,0.196006717763555,"Oenanthe"
"Onobrychis viciifolia",-0.325118108671941,NA,0.716984505796397,0.631657905630484,1.43906184030363,"Onobrychis"
"Orchis militaris",-0.628097503376397,-1.34319379136656,1.01028370503306,0.983165815606365,-3.31646374880859,"Orchis"
"Origanum vulgare",NA,0.607698634078543,-0.269579147014104,-0.328737360039496,-1.12826878319418,"Origanum"
"Orlaya grandiflora",-0.299518145468235,-0.259929665142947,NA,0.281532462829921,1.22332199982558,"Orlaya"
"Oxalis acetosella",-1.3617364311769,NA,-0.832241468293756,NA,NA,"Oxalis"
"Oxalis corniculata",-0.901800499012899,NA,-1.37725174128672,NA,-0.802453340823379,"Oxalis"
"Papaver dubium",0.192862814434083,-0.142890944716568,NA,0.837869866271085,-1.0249630291919,"Papaver"
"Papaver rhoeas",-0.0492552757916798,-0.691820815913666,0.725443448628248,0.877488733583926,-1.06360090269652,"Papaver"
"Papaver somniferum",NA,-0.112320972982779,0.972946813141958,1.26659488661283,-0.379659102264833,"Papaver"
"Parietaria judaica",NA,0.000830887451958008,-0.25077446441526,NA,-0.773333645023373,"Parietaria"
"Parietaria officinalis",0.493284168311577,-0.608714389604795,NA,0.602233098354274,NA,"Parietaria"
"Paris quadrifolia",-0.628097503376397,-0.139107159509332,NA,0.175753190827888,NA,"Paris"
"Parthenocissus inserta",NA,0.457779273784564,NA,NA,1.44623501546464,"Parthenocissus"
"Pastinaca sativa",0.417130904111299,NA,NA,1.45759026247657,NA,"Pastinaca"
"Petasites albus",0.0890469421514717,-1.13510790926542,NA,1.6943159449465,-0.698432307230975,"Petasites"
"Petasites hybridus",0.376639350848065,0.221061226190543,2.65850223779869,2.6427933991748,-0.705914491414479,"Petasites"
"Petrorhagia prolifera",NA,0.586479083927721,-1.25358565828822,-1.47857643738462,-0.504379472309577,"Petrorhagia"
"Phacelia tanacetifolia",0.376639350848065,-0.913976031459027,0.560216824369531,NA,0.0856937199060565,"Phacelia"
"Phalaris arundinacea",1.25664293862655,NA,NA,0.669397008632652,NA,"Phalaris"
"Phleum pratense",-0.0402371239370319,1.05990059413737,-0.70392877334066,-0.485569384453724,-0.256449875077922,"Phleum"
"Phragmites australis",1.77490067520479,NA,1.09825340234997,1.05143990058936,NA,"Phragmites"
"Picris hieracioides",0.474809648077069,NA,0.336883775037896,NA,0.0478142644888174,"Picris"
"Pinus sylvestris",4.2720311015316,NA,NA,-1.41289698053171,0.970142429936496,"Pinus"
"Plantago coronopus",-2.25298610613139,-1.57429003320984,-0.696545192871104,NA,NA,"Plantago"
"Plantago lanceolata",-0.832994050449528,NA,0.370783278699059,0.525913859579291,NA,"Plantago"
"Plantago major",-0.0428050280527041,-1.46381167170211,1.64051394632469,1.84444150571272,-0.633615698907085,"Plantago"
"Plantago media",-0.773437194467805,-0.648737223116202,1.01871007944661,NA,NA,"Plantago"
"Poa annua",NA,NA,-1.27431880185309,NA,-0.720031925345122,"Poa"
"Poa bulbosa",-1.19688434718148,NA,-1.97779149851982,-2.16011009503555,NA,"Poa"
"Poa compressa",-0.0300342605033554,1.11891495149856,-0.854184372240649,NA,NA,"Poa"
"Poa nemoralis",0.243668735133147,1.44393919763672,NA,NA,-0.819710817944459,"Poa"
"Poa palustris",0.711421581831878,1.56983683141937,-1.73201694397429,-1.50897454453886,NA,"Poa"
"Poa pratensis",NA,1.35562408059621,-0.0535975523090964,0.0398243614139588,-0.625166805775587,"Poa"
"Polygala vulgaris",NA,0.468193403715908,-1.41297583777315,-1.52319511358008,0.266311942511479,"Polygala"
"Polygonatum multiflorum",0.132797542047058,-0.596563512867234,0.0985844053030346,NA,2.1810962415802,"Polygonatum"
"Polygonatum odoratum",NA,NA,0.394946861713742,0.460809634950371,NA,"Polygonatum"
"Polygonatum verticillatum",NA,-0.607000908731286,NA,0.0283361109663559,2.01266524909334,"Polygonatum"
"Polygonum aviculare",NA,0.299166363270605,NA,-0.511995470040924,0.28598107226496,"Polygonum"
"Populus nigra",3.96559831683853,1.32416977774937,NA,0.569000715188721,-0.108490596044769,"Populus"
"Populus tremula",NA,1.83754220645216,NA,0.514722546405512,-1.10642329733241,"Populus"
"Portulaca oleracea",NA,-1.41647035818764,-1.69631305655401,-1.91131284350388,-0.524922026722682,"Portulaca"
"Potentilla erecta",-0.801559672354548,1.3153539399088,-0.98074518960234,-0.983064481579711,-0.351505622343418,"Potentilla"
"Potentilla reptans",-0.0732875222290808,NA,0.15189178836511,0.438538647956022,-0.627939204230726,"Potentilla"
"Primula veris",-1.013860209302,0.389551181484507,0.920316038129382,0.771341191288205,-0.10659074166362,"Primula"
"Primula vulgaris",-1.15459258922358,-0.494553364717505,0.875567293636633,1.01037258216332,0.0599262698840794,"Primula"
"Prunella vulgaris",-1.0880334355404,NA,-0.457870490553473,NA,-0.180343288869945,"Prunella"
"Prunus mahaleb",2.43436637676689,NA,-0.0765204306427349,NA,2.14565077767603,"Prunus"
"Pulicaria dysenterica",0.143427908474797,-0.701144441715816,NA,0.123065565063877,-1.159659817723,"Pulicaria"
"Radiola linoides",-2.18953540575289,0.603067713591157,-2.88481888528443,-3.01162217515218,-2.12998325492999,"Radiola"
"Ranunculus acris",-0.387674488542209,0.161616169534757,-0.03844117788696,NA,0.260929235708286,"Ranunculus"
"Ranunculus arvensis",-0.216267197030858,-0.767340560263566,-0.322999861158793,-0.265338071055291,1.21500703264006,"Ranunculus"
"Ranunculus bulbosus",-0.755140324854164,NA,NA,NA,0.504189970309475,"Ranunculus"
"Ranunculus flammula",-0.559291054813026,-0.170906315701596,-0.0887017312492717,-0.196006511123086,-0.387605657112889,"Ranunculus"
"Ranunculus lanuginosus",0.0890469421514717,NA,NA,NA,0.12450663729313,"Ranunculus"
"Ranunculus lingua",NA,0.151465302606358,NA,0.49397848692897,0.253915284814632,"Ranunculus"
"Ranunculus repens",NA,-0.0630104240911871,0.801715712292558,0.70403421857302,0.385991498829655,"Ranunculus"
"Ranunculus sardous",-0.801559672354548,-1.04758614823614,-0.317994918442905,NA,0.154596770956454,"Ranunculus"
"Ranunculus sceleratus",-0.384600470044748,-1.09199674805716,NA,0.0845646584372535,NA,"Ranunculus"
"Raphanus raphanistrum",-0.180932338761742,-1.15859134231388,NA,NA,NA,"Raphanus"
"Rapistrum rugosum",0.267161481756101,NA,NA,-0.200528286111679,0.546183444144483,"Rapistrum"
"Reseda alba",0.143427908474797,-0.997110733622646,0.18051082154226,0.30540673015959,-0.277949504658247,"Reseda"
"Reseda lutea",NA,-0.471605873937963,NA,NA,-0.188511512630817,"Reseda"
"Reseda luteola",0.553542420131178,-0.287731503477815,0.199154084196745,0.075829484304149,-0.592145912930631,"Reseda"
"Rhynchospora alba",-0.415796966428953,1.57349546270149,NA,-0.6323478134728,-0.387992139857401,"Rhynchospora"
"Rorippa amphibia",0.455969272080591,-1.39020626935854,1.05569176987102,1.37882612663139,0.299756684683017,"Rorippa"
"Rorippa sylvestris",-0.296715763774127,NA,NA,0.10274303520438,-1.1365148108248,"Rorippa"
"Rosa agrestis",1.17683743233175,1.88229234376091,-0.098132576058674,NA,1.40529931927319,"Rosa"
"Rubia peregrina",-0.0141002168044544,0.537628541764332,-0.199114867375555,NA,1.43527817750922,"Rubia"
"Rubus caesius",0.194867889775323,1.95601248532065,1.33267092677677,1.22735857652224,NA,"Rubus"
"Rumex acetosa",0.2531355584874,-1.58833013140071,NA,0.397697036516646,-0.0287334288619968,"Rumex"
"Rumex acetosella",-0.901800499012899,-1.29671684436233,-0.713950479142341,NA,-0.491604476724052,"Rumex"
"Rumex conglomeratus",NA,NA,0.792109967531775,0.785340916092367,-0.0521990166425677,"Rumex"
"Rumex crispus",0.481007767048893,-1.51403754752205,0.908944720365401,1.00044891297552,0.403345399700653,"Rumex"
"Rumex maritimus",NA,NA,0.855187095040813,NA,NA,"Rumex"
"Rumex obtusifolius",0.259394843546053,NA,NA,2.02143701501495,0.0677512867446173,"Rumex"
"Rumex sanguineus",0.675850788559129,0.227658236865973,NA,NA,0.0302630944122646,"Rumex"
"Sagina apetala",NA,0.671662378218519,-2.43907884578502,-2.8151502137172,-2.10328768782353,"Sagina"
"Sagina procumbens",NA,0.418328677386704,NA,-2.52976065656998,-1.99485724777607,"Sagina"
"Sagittaria sagittifolia",0.0777875456860875,NA,NA,1.01003374996876,0.211336518783055,"Sagittaria"
"Salix alba",3.49010768566615,1.26815850935516,NA,NA,NA,"Salix"
"Salix cinerea",1.8655795329618,2.29247826388984,0.68070805141979,NA,NA,"Salix"
"Salsola kali",0.267161481756101,-2.02257935334881,-0.891844861710444,NA,NA,"Salsola"
"Salvia glutinosa",0.194867889775323,-1.56807368138381,0.850167815046,NA,0.739437195719236,"Salvia"
"Salvia officinalis",-0.0300342605033554,0.676862113963054,0.153521470281023,-0.0192247563090126,0.902753090071717,"Salvia"
"Sambucus ebulus",0.748512643713571,-0.171824843124472,1.62103108272551,NA,NA,"Sambucus"
"Samolus valerandi",-0.652185065834469,-0.234413104304043,NA,-0.847724630590607,NA,"Samolus"
"Sanicula europaea",-0.325118108671941,0.174418613262933,0.292410249323458,NA,0.50510226159956,"Sanicula"
"Saponaria officinalis",0.160885423912005,0.194508462925223,0.506614096056017,0.435855862627071,0.197902071632285,"Saponaria"
"Saxifraga tridactylites",NA,NA,NA,-1.70474935888782,-2.05966445191756,"Saxifraga"
"Scabiosa columbaria",-0.296715763774127,-0.210640243768417,0.918911963382232,0.909106239910553,NA,"Scabiosa"
"Scandix pecten-veneris",-0.481437329217664,NA,-0.122082894131187,NA,NA,"Scandix"
"Schoenus nigricans",NA,NA,NA,-0.126161407902728,-0.214744636251471,"Schoenus"
"Scilla bifolia",-0.901800499012899,NA,0.149296173045678,0.485141596545348,NA,"Scilla"
"Scleranthus annuus",-1.38780403159685,-0.834930262697978,NA,-2.41506278380668,0.154102346947772,"Scleranthus"
"Scrophularia auriculata",-0.0514151130354382,-0.805919386908752,1.48223544730575,1.49065841400207,NA,"Scrophularia"
"Scrophularia canina",NA,-0.307516052315497,-0.322544717679323,NA,-0.699801506979805,"Scrophularia"
"Scrophularia nodosa",NA,-0.0498733588329382,1.04498709637785,NA,NA,"Scrophularia"
"Scutellaria galericulata",-0.448051170423241,NA,NA,-0.209206851463876,-0.179872371897072,"Scutellaria"
"Sedum album",-1.33636405029632,NA,-1.61750163965477,-1.95921140255064,-1.87879928930795,"Sedum"
"Sedum cepaea",NA,-3.32987447236855,-1.70546740408395,-1.82412071650536,NA,"Sedum"
"Sedum dasyphyllum",-2.04726973315894,-5.30864591655651,-1.9652915640951,-2.06264176491166,NA,"Sedum"
"Sedum sexangulare",-0.855381151512514,-1.43461690851478,-2.21571749859187,NA,-2.2114435230705,"Sedum"
"Senecio inaequidens",NA,NA,-0.621467989452092,-0.644670040786809,-0.614825019232746,"Senecio"
"Senecio sylvaticus",-0.0300342605033554,-1.29512857512734,NA,NA,-0.684154003490098,"Senecio"
"Senecio vulgaris",-0.628097503376397,-2.10802168093357,-0.413467626963322,-0.326669063912083,-0.631538335872694,"Senecio"
"Serratula tinctoria",0.243668735133147,0.0743301859482009,0.720078200624066,NA,NA,"Serratula"
"Setaria italica",NA,NA,NA,0.942553639554879,0.520517370056771,"Setaria"
"Setaria pumila",0.164338813900621,0.410589362613013,0.321381534639148,0.364016805501084,0.27213768692275,"Setaria"
"Setaria viridis",0.267161481756101,1.04508338046077,0.0118800808335022,0.0271470029885749,0.0409592640886706,"Setaria"
"Sherardia arvensis",-1.013860209302,0.0435359602605547,NA,NA,0.279987668993858,"Sherardia"
"Silene dioica",0.356911683609924,-1.34224294568934,NA,0.69503578535381,NA,"Silene"
"Silene gallica",-0.360359467073919,-0.921473468796152,-0.614140686052418,-0.39722425760515,-0.535288950171025,"Silene"
"Silene latifolia",0.194867889775323,-0.701144441715816,0.341049746307393,0.326825740613618,NA,"Silene"
"Silene otites",-0.269136792270217,NA,-0.318949378538295,-0.911471224879986,-0.74884336733123,"Silene"
"Silene vulgaris",-0.342575624109149,-0.294817770140921,NA,NA,NA,"Silene"
"Sinapis alba",-0.00499576553505361,-0.727520008875702,NA,0.471431981707353,NA,"Sinapis"
"Sinapis arvensis",-0.00912335507753296,-1.39828485657621,1.06570876042363,1.20697340819198,0.408051569854004,"Sinapis"
"Sisymbrium officinale",NA,-0.767340560263566,NA,1.00500297376805,-0.629165504406134,"Sisymbrium"
"Smyrnium olusatrum",NA,-0.477324227254335,NA,NA,NA,"Smyrnium"
"Solanum dulcamara",0.766987163948079,NA,0.368143836107885,0.367508086998218,1.62911678912967,"Solanum"
"Solidago virgaurea",0.243668735133147,0.538254023161808,0.437697408551916,NA,NA,"Solidago"
"Sonchus arvensis",NA,-0.773731661641258,NA,NA,-0.111348520034641,"Sonchus"
"Sonchus asper",0.194867889775323,NA,NA,0.921366698461914,-0.61173365383701,"Sonchus"
"Sonchus oleraceus",0.971940885258616,-1.19207470763862,1.08759574391893,1.27735654595002,-0.540781830231966,"Sonchus"
"Sparganium erectum",-0.0300342605033554,-0.617781107577426,1.58902198367502,1.41884130435799,1.39473630682991,"Sparganium"
"Spergula arvensis",-0.628097503376397,NA,-1.59812961133433,NA,NA,"Spergula"
"Spergularia media",-0.755140324854164,-1.42295457601374,NA,-2.02192770060708,-1.10642329733241,"Spergularia"
"Spergularia rubra",NA,-0.845065569541609,-1.96421906052294,-2.23345353458611,NA,"Spergularia"
"Stachys arvensis",-0.901800499012899,-0.21582406711084,NA,-0.781006361401424,-0.157257273808373,"Stachys"
"Stachys recta",-0.166181533250523,NA,NA,-0.132322391050234,NA,"Stachys"
"Stellaria media",-0.801559672354548,-2.10802168093357,-0.76702738386797,-0.353122273965125,-0.459228113705134,"Stellaria"
"Stellaria neglecta",0.107521462385979,-2.10802168093357,-0.963720233450894,NA,-0.0808290245835588,"Stellaria"
"Suaeda maritima",-0.840398040323841,NA,NA,NA,NA,"Suaeda"
"Symphytum officinale",0.362749937787974,-2.18094600078802,1.08912752227975,1.17922123667757,1.01560554252781,"Symphytum"
"Symphytum tuberosum",-0.384600470044748,-1.26332985674637,NA,0.606796869981334,0.877237044869553,"Symphytum"
"Syringa vulgaris",2.60782854574504,1.51219078049814,0.979069902438717,0.476702023123714,0.806531413903216,"Syringa"
"Tanacetum corymbosum",0.529190614400395,0.206822046234336,0.217735454775301,NA,-0.324543941615133,"Tanacetum"
"Tanacetum parthenium",-0.274589001445089,NA,NA,0.830495009143702,NA,"Tanacetum"
"Tanacetum vulgare",0.720110298815755,0.46694906917421,NA,1.15209786159157,-0.590485826150838,"Tanacetum"
"Teucrium chamaedrys",-0.967440861801609,NA,NA,-1.03746631013346,0.0940262879925884,"Teucrium"
"Teucrium montanum",-0.628097503376397,0.94140702471298,-1.41018022093198,NA,-0.123108097232006,"Teucrium"
"Teucrium scordium",-0.415796966428953,NA,-0.996813988873775,-0.820151660158964,-0.310614419599354,"Teucrium"
"Teucrium scorodonia",-0.415796966428953,1.89918927344633,0.398654939752423,-0.00657552304239176,NA,"Teucrium"
"Thalictrum aquilegiifolium",NA,NA,NA,NA,0.331241162168223,"Thalictrum"
"Thalictrum flavum",0.417130904111299,0.752220979850447,1.69560479604262,1.87069990555904,0.161484996642076,"Thalictrum"
"Tilia platyphyllos",NA,NA,NA,0.978470333326107,2.39202232332753,"Tilia"
"Tordylium maximum",0.587283824892989,NA,1.02133022234599,1.17693411394859,0.506967546379678,"Tordylium"
"Torilis arvensis",0.334347592890158,0.154040518900112,-0.0230737067080376,NA,0.39789601388588,"Torilis"
"Torilis japonica",0.125644065510028,1.10315473704618,0.632948867623183,0.752318963108109,0.274821557826719,"Torilis"
"Torilis nodosa",NA,1.54785906122314,-1.08088355534113,NA,0.189584602084222,"Torilis"
"Tragopogon dubius",0.0890469421514717,0.178851407701291,NA,-0.574085044064715,1.010947929306,"Tragopogon"
"Tragopogon porrifolius",0.368330058753476,-0.474406332158254,NA,NA,1.26478755350941,"Tragopogon"
"Tragopogon pratensis",-0.0956746232920653,0.0435359602605547,0.367957126071483,0.244077795310277,1.1198036001133,"Tragopogon"
"Trifolium arvense",-0.923181351544981,NA,NA,-0.744556952549599,-0.535333355188672,"Trifolium"
"Trifolium campestre",-0.282826350714034,0.797816222138896,-0.955158014520145,NA,NA,"Trifolium"
"Trifolium dubium",NA,0.194508462925223,-1.14249547018557,-1.03157218839282,NA,"Trifolium"
"Trifolium fragiferum",NA,NA,-0.867950214360488,-0.847034750186373,0.357792294387728,"Trifolium"
"Trifolium hybridum",-0.0956746232920653,0.685493504068837,0.271266667691512,0.300164630221405,0.00766881175291968,"Trifolium"
"Trifolium incarnatum",NA,NA,NA,0.350078033982524,0.494955627161383,"Trifolium"
"Trifolium medium",0.0313681981857021,0.930095277767441,0.254066142217132,0.218718178028143,NA,"Trifolium"
"Trifolium micranthum",NA,0.194641887774005,NA,NA,-0.53871899051602,"Trifolium"
"Trifolium pratense",-0.296715763774127,NA,-0.101246630071627,NA,0.218285740498627,"Trifolium"
"Trifolium repens",NA,NA,-0.617227591775465,NA,-0.254594543376646,"Trifolium"
"Trifolium resupinatum",-0.967440861801609,-0.252422579011213,NA,-0.651783661048519,NA,"Trifolium"
"Trifolium rubens",0.0890469421514717,1.0397952522986,0.187720300776311,-0.0120052367983689,0.340744525909964,"Trifolium"
"Trinia glauca",-1.0880334355404,0.494031988280335,0.0822000540790283,-0.275589700471253,NA,"Trinia"
"Triticum aestivum",1.0045637805566,0.624553318689615,NA,0.580451097557153,1.80731845217454,"Triticum"
"Trollius europaeus",NA,NA,1.00552303361356,0.914579411107986,-0.0563461070963505,"Trollius"
"Tussilago farfara",-0.702270729614803,-0.767340560263566,2.16643144990602,2.08737623798271,-0.716757071129636,"Tussilago"
"Typha angustifolia",1.28889714262084,0.958435237911834,1.85046977416787,1.22221542646381,-1.09293730337755,"Typha"
"Typha latifolia",1.28889714262084,0.185375219080978,1.8603005704755,NA,-1.36694990673724,"Typha"
"Ulex europaeus",0.837494073906536,1.29809698500088,-1.21010644917912,-2.2148732725491,NA,"Ulex"
"Ulmus glabra",NA,0.838142299289771,NA,NA,NA,"Ulmus"
"Ulmus laevis",4.28572065997542,NA,0.458471727511841,0.826914751658253,0.996529629693319,"Ulmus"
"Ulmus minor",4.14695603235255,0.756599760258279,0.246167888157795,0.318271766185079,NA,"Ulmus"
"Umbilicus rupestris",-0.755140324854164,NA,0.209498941445327,0.321238671518128,-2.3758060561456,"Umbilicus"
"Urtica dioica",0.776091615217478,0.362547749140857,NA,NA,NA,"Urtica"
"Urtica urens",-0.354394507739894,0.381271571558626,NA,-0.38903319492172,-0.321542185549015,"Urtica"
"Vaccinium myrtillus",NA,1.54892884620492,-1.15745291741691,-1.36414549990997,1.77849549628674,"Vaccinium"
"Valeriana officinalis",0.290088082633532,-0.748258812277814,1.17825157837241,NA,-0.0300773488478392,"Valeriana"
"Valerianella carinata",NA,-1.48044855364052,-0.998776713762324,-0.864794896301951,-0.295339240030169,"Valerianella"
"Valerianella locusta",-1.00204132567125,-1.56522936454648,-1.0719601469005,-0.970729874052803,-0.146712391614918,"Valerianella"
"Verbascum densiflorum",0.995973131696017,NA,1.53627042556424,1.47066215993076,-1.11124649558353,"Verbascum"
"Verbascum nigrum",0.552396835528855,NA,NA,1.80291444001802,-1.03735204648115,"Verbascum"
"Verbascum pulverulentum",0.597177237064454,NA,1.94210137242879,1.94002791875969,-0.863315061697324,"Verbascum"
"Verbascum thapsus",NA,NA,NA,NA,-1.09208262071811,"Verbascum"
"Verbena officinalis",NA,NA,-0.197909662332183,-0.489415102573984,-0.454517055701384,"Verbena"
"Veronica anagallis-aquatica",-0.216267197030858,-1.45553206177624,0.251418043574511,NA,-1.52197930275366,"Veronica"
"Veronica arvensis",-1.16848200228367,-0.8542006729252,NA,-0.971892296331634,NA,"Veronica"
"Veronica beccabunga",-0.142093970792452,NA,-0.0727056843178635,-0.0922839158053973,-0.411777415489172,"Veronica"
"Veronica catenata",NA,-1.07926297793856,-0.748519194894408,NA,NA,"Veronica"
"Veronica chamaedrys",-0.415796966428953,1.00454889090601,-0.467383077803589,NA,-0.758596294059206,"Veronica"
"Veronica hederifolia",NA,-1.86912161512745,-0.684356289012126,NA,NA,"Veronica"
"Veronica montana",-0.384600470044748,1.01966272557854,-0.348522859492017,NA,-0.432852943790612,"Veronica"
